quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.98,0.08408287188530235,0.41703242631086523,0.2409494289678206,0.23751245110428787,0.00020940194289411967,073240.KS,Kumho Tire,Consumer_Discretionary
0.8200000000000001,0.03530695319808959,0.5039008191284683,0.32899224805717936,0.3222225572373236,0.00044139335297432066,073240.KS,Kumho Tire,Consumer_Discretionary
0.97,0.06934510097664538,0.42828365906253435,0.24120286835799543,0.2478533191456052,0.0007199671641832049,073240.KS,Kumho Tire,Consumer_Discretionary
0.76,0.024644842798962386,0.43007324106689854,0.2492575873863456,0.2495156408257992,1.069605813994079e-06,078930.KS,GS,Energy_Chemicals
0.77,0.02531166319165797,0.43026993522175594,0.24906391144078457,0.2496986406155616,6.461666887338106e-06,078930.KS,GS,Energy_Chemicals
0.78,0.025780835469133293,0.43036955360432533,0.2488954656419975,0.24979134542545586,1.2863071932704558e-05,078930.KS,GS,Energy_Chemicals
0.75,0.024013442396779237,0.42908169066384044,0.24971669493975102,0.24859400795155692,2.039558027267898e-05,078930.KS,GS,Energy_Chemicals
0.79,0.026356367879364486,0.43125205494223723,0.24814835127247636,0.2506132500632445,9.67364456448721e-05,078930.KS,GS,Energy_Chemicals
0.91,0.04672398189394238,0.47212358236519114,0.2912787255446515,0.28994721036729904,2.1088921629942612e-05,079550.KS,LIG Nex1,Industrials
0.9299999999999999,0.050452590341097336,0.47317524351557394,0.29390921491213073,0.29099183344852736,0.00010051360201089825,079550.KS,LIG Nex1,Industrials
0.94,0.05267092173857736,0.47863001649099535,0.29149549292614774,0.29643605701303466,0.0002777736326238249,079550.KS,LIG Nex1,Industrials
0.9199999999999999,0.04830414669230798,0.4703300048987049,0.2936450693653788,0.2881693738818549,0.0003610629533312015,079550.KS,LIG Nex1,Industrials
0.9,0.04427744835922653,0.4630850194846502,0.2932840712603005,0.2810360245839587,0.0018993704565009348,079550.KS,LIG Nex1,Industrials
0.96,0.054067229840671006,0.5196546287408713,0.3357229293992545,0.33876382135642474,8.057641363055404e-05,081660.KS,Fila,Consumer_Discretionary
0.74,0.025750810735696242,0.4234312915099187,0.24734675685375018,0.2433702048968409,0.00026697986369043713,081660.KS,Fila,Consumer_Discretionary
0.73,0.02512832792122149,0.42292397098817436,0.2470492797297362,0.24290353400071255,0.0002912981035281675,081660.KS,Fila,Consumer_Discretionary
0.75,0.02623505629908237,0.4235402191765956,0.2479402790361295,0.2434704551113043,0.0003370453162824397,081660.KS,Fila,Consumer_Discretionary
0.72,0.024545852748773026,0.421725206448202,0.24705101867681856,0.24180236092709098,0.0004711676182796908,081660.KS,Fila,Consumer_Discretionary
0.87,0.038222891609131365,0.42873413453804265,0.2474025258965651,0.2482713081404484,1.2245282461419194e-05,086280.KS,Hyundai Glovis,Industrials
0.66,0.0229761372623625,0.40746103809847567,0.23117968158133967,0.22886591641076473,0.00010220598244617473,086280.KS,Hyundai Glovis,Industrials
0.67,0.02347291847241458,0.4074937074479059,0.23143786011887188,0.2288951929414756,0.00012339730920222212,086280.KS,Hyundai Glovis,Industrials
0.65,0.022472940525664075,0.4069130861484358,0.23119744764552688,0.22837511253990936,0.0001527283313266948,086280.KS,Hyundai Glovis,Industrials
0.6799999999999999,0.023937243672779236,0.4074708905161332,0.23177180513704235,0.22887474545203823,0.00016022088880320826,086280.KS,Hyundai Glovis,Industrials
0.8400000000000001,0.032876525309200065,0.4608033888468514,0.2795476334427576,0.27880553396595886,7.084700104743767e-06,086790.KS,Hana Financial,Financials
0.8500000000000001,0.034099490636729686,0.46294589552004706,0.2781958660688881,0.2808997994420477,9.265932110765772e-05,086790.KS,Hana Financial,Financials
0.8300000000000001,0.032147426229692605,0.45883136263362206,0.280025595927851,0.2768838894091696,0.0001287466248076091,086790.KS,Hana Financial,Financials
0.8200000000000001,0.03136147481956859,0.4581774959366535,0.27965392849242854,0.27624799412863643,0.00015201074316849008,086790.KS,Hana Financial,Financials
