Ticker,Quantile,Threshold,MRL,NumExceedances
006260.KS,0.060000000000000005,0.00289408079257112,0.020999144444684217,4966
006260.KS,0.06999999999999999,0.0032758107376051632,0.020841648740055965,4913
006260.KS,0.08,0.003599762853218524,0.020743202196711667,4860
006260.KS,0.09,0.0039553268669845175,0.020614575825121533,4807
006260.KS,0.09999999999999999,0.0043271284597563,0.020470418421093525,4754
006260.KS,0.11,0.004640275584907914,0.020386293881851793,4701
006260.KS,0.12,0.005121338003037036,0.020130724627778623,4649
006260.KS,0.13,0.0054269469074853475,0.020055519102087926,4596
006260.KS,0.14,0.005816717716058368,0.019897080459222432,4543
006260.KS,0.15000000000000002,0.00621319428713117,0.019732738597935777,4490
006260.KS,0.16,0.0066005570085715315,0.019578500787532684,4437
006260.KS,0.17,0.0069010236765477085,0.019508302289651537,4385
006260.KS,0.18000000000000002,0.00718383344569173,0.019462746940076717,4332
006260.KS,0.19,0.007505865430588878,0.0193799784337592,4279
006260.KS,0.2,0.007889112426482662,0.01923723079325966,4226
006260.KS,0.21000000000000002,0.008333407048509123,0.019033797385135918,4173
006260.KS,0.22,0.00863379977845529,0.018976441999863727,4120
006260.KS,0.23,0.008941996382767709,0.018908997472256286,4068
006260.KS,0.24000000000000002,0.009216577940995691,0.018882125039907428,4015
006260.KS,0.25,0.00948638595610665,0.018863164754198844,3962
006260.KS,0.26,0.009803893323084584,0.01879936627777892,3909
006260.KS,0.27,0.010138303236058011,0.01872105214294738,3856
006260.KS,0.28,0.010517723884380223,0.01859485903571513,3804
006260.KS,0.29000000000000004,0.010808339763178973,0.018564752098322493,3751
006260.KS,0.3,0.01111757964443798,0.018519284405989718,3698
006260.KS,0.31,0.011428488146446208,0.0184756583167784,3645
006260.KS,0.32,0.011710560473862333,0.01846420168459468,3592
006260.KS,0.33,0.011977104313787014,0.01847202397427411,3539
006260.KS,0.34,0.012334957386409369,0.018386760111129417,3487
006260.KS,0.35000000000000003,0.01273924107843191,0.0182629048276386,3434
006260.KS,0.36000000000000004,0.013057851305186156,0.018227927262340377,3381
006260.KS,0.37,0.013278226012628363,0.018295941371240024,3328
006260.KS,0.38,0.013579827134213933,0.018287428748002137,3275
006260.KS,0.39,0.013831543918505987,0.018328636415332375,3223
006260.KS,0.4,0.014123240412278,0.018340697929561833,3170
006260.KS,0.41000000000000003,0.0143987324731393,0.018374729805434455,3117
006260.KS,0.42000000000000004,0.014729551695124864,0.018358658422427825,3064
006260.KS,0.43,0.015037682894029987,0.018371055019662942,3011
006260.KS,0.44,0.01538487835497498,0.018349866817549666,2958
006260.KS,0.45,0.01574857785539133,0.01831165307719657,2906
006260.KS,0.46,0.016188571464204268,0.018207660009658195,2853
006260.KS,0.47000000000000003,0.01652928416396657,0.01820767722638414,2800
006260.KS,0.48000000000000004,0.01687525421187939,0.018209726787497126,2747
006260.KS,0.49,0.01722132019685931,0.01821882979275558,2694
006260.KS,0.5,0.0176216328369926,0.018179655914750237,2641
006260.KS,0.51,0.01806198791690245,0.018099841789965966,2589
006260.KS,0.52,0.018452718207819203,0.01808345669863227,2536
006260.KS,0.53,0.018753028801535,0.01816596285653327,2483
006260.KS,0.54,0.019104108425686064,0.01820738516184318,2430
006260.KS,0.55,0.019463161727159853,0.01825010134335314,2377
006260.KS,0.56,0.019865151206772926,0.018251659798587734,2325
006260.KS,0.5700000000000001,0.020460036177501292,0.018075727512299168,2272
006260.KS,0.5800000000000001,0.02086116504991771,0.018102162245300382,2219
006260.KS,0.59,0.02122517744626713,0.018176637776612457,2166
006260.KS,0.6,0.021679517296131358,0.018172378980367027,2113
006260.KS,0.61,0.022141473229694383,0.018172199828480545,2060
006260.KS,0.62,0.02265242453213147,0.01812556618683349,2008
006260.KS,0.63,0.023081318499256674,0.018182344894134367,1955
006260.KS,0.64,0.023583414551921533,0.018180832747956985,1902
006260.KS,0.65,0.024031942929509456,0.018247841973203286,1849
006260.KS,0.66,0.024535277472920537,0.018275239345009728,1796
006260.KS,0.67,0.025001651516368746,0.018347616154002877,1744
006260.KS,0.68,0.025533281509714966,0.01838279215416303,1691
006260.KS,0.6900000000000001,0.02605420534812126,0.01844862910481436,1638
006260.KS,0.7000000000000001,0.026491656414421742,0.018620271767543637,1585
006260.KS,0.7100000000000001,0.027069237757064005,0.01867701532565359,1532
006260.KS,0.72,0.027702956866457434,0.018700722351742305,1479
006260.KS,0.73,0.028423371353163394,0.018648326551555915,1427
006260.KS,0.74,0.029044335096041995,0.018736368140864323,1374
006260.KS,0.75,0.02976205548268055,0.018757464984599178,1321
006260.KS,0.76,0.030437388251761156,0.01885120714525344,1268
006260.KS,0.77,0.0310446920413858,0.01905312362661631,1215
006260.KS,0.78,0.03179658536411484,0.019138185107660383,1163
006260.KS,0.79,0.032479309463973476,0.019353414713300852,1110
006260.KS,0.8,0.0333367052920698,0.019445151471164566,1057
006260.KS,0.81,0.0339162468468948,0.01987710372562766,1004
006260.KS,0.8200000000000001,0.0345348554353954,0.020349934765292583,951
006260.KS,0.8300000000000001,0.0355989027612983,0.02045287752960087,898
006260.KS,0.8400000000000001,0.03663416539536415,0.020644300965849127,846
006260.KS,0.85,0.037994499621852494,0.02062023292037328,793
006260.KS,0.86,0.039147550194719584,0.020906335303822698,740
006260.KS,0.87,0.04064467862160363,0.020972218251915174,687
006260.KS,0.88,0.0422043618666767,0.021098368221118442,634
006260.KS,0.89,0.043603941418171824,0.021522665780800535,582
006260.KS,0.9,0.04531245508695064,0.021880283932932124,529
006260.KS,0.91,0.04673045942219431,0.022827308816249878,476
006260.KS,0.92,0.04857192853093869,0.023718574155797364,423
006260.KS,0.93,0.051010094863695676,0.02449381510404382,370
006260.KS,0.9400000000000001,0.05406729016726471,0.025254339957949994,317
006260.KS,0.9500000000000001,0.057665390878744775,0.02627191793494087,265
006260.KS,0.9600000000000001,0.06303449760761218,0.02692974741636868,212
006260.KS,0.97,0.06889789352821582,0.029168095914960588,159
006260.KS,0.98,0.07925929655472141,0.031058244225955496,106
006260.KS,0.99,0.10150531744847352,0.03022698311247783,53
006280.KS,0.01,3.117332253960181e-08,0.023561557989814436,5245
006280.KS,0.02,8.520488217151846e-08,0.02380202035577096,5192
006280.KS,0.03,1.7450245081960885e-07,0.024047407834974804,5139
006280.KS,0.04,0.00157314544939032,0.022718955098905588,5086
006280.KS,0.05,0.0024642434426546955,0.02206294593253178,5033
006280.KS,0.060000000000000005,0.0028761573245158585,0.021883684466575303,4980
006280.KS,0.06999999999999999,0.003350069551213859,0.02164231728937616,4927
006280.KS,0.08,0.0035907069399095442,0.021635682609053387,4874
006280.KS,0.09,0.0038474267063941265,0.021615434331666836,4821
006280.KS,0.09999999999999999,0.00404043479694529,0.021661472401203627,4768
006280.KS,0.11,0.004210646545245465,0.021733833986891472,4715
006280.KS,0.12,0.004773358308284976,0.021415163775410015,4662
006280.KS,0.13,0.00538709730179574,0.021044448773782875,4609
006280.KS,0.14,0.005730597265186136,0.020943758632721708,4556
006280.KS,0.15000000000000002,0.006209491334089796,0.02070865504212609,4503
006280.KS,0.16,0.006622688383798768,0.02053960915722952,4450
006280.KS,0.17,0.006900589865210895,0.02050752309129949,4397
006280.KS,0.18000000000000002,0.00716844794969204,0.02048825749108659,4344
006280.KS,0.19,0.0074731962579145635,0.020434844900475497,4291
006280.KS,0.2,0.00772215119055214,0.020439842501372964,4238
006280.KS,0.21000000000000002,0.007968115319749818,0.0204510768317488,4185
006280.KS,0.22,0.0081633644488598,0.02052187498990833,4131
006280.KS,0.23,0.008344961218514305,0.020600563689052026,4079
006280.KS,0.24000000000000002,0.008568452018900852,0.020647017256567545,4026
006280.KS,0.25,0.0089754924302485,0.020512685726048217,3973
006280.KS,0.26,0.009464601278709331,0.020297987402834887,3920
006280.KS,0.27,0.009805298831110013,0.020232997814241774,3867
006280.KS,0.28,0.010139359002292993,0.020177913826026874,3814
006280.KS,0.29000000000000004,0.010462322752624497,0.020136872551304204,3761
006280.KS,0.3,0.010754971122373948,0.020130051267833585,3708
006280.KS,0.31,0.01100921505973966,0.020165589686740364,3655
006280.KS,0.32,0.011299500725247932,0.020169769950206907,3602
006280.KS,0.33,0.01151652286612106,0.02025220087662067,3549
006280.KS,0.34,0.011741825626987945,0.020326149698530842,3497
006280.KS,0.35000000000000003,0.011976188941701224,0.02040286203639545,3444
006280.KS,0.36000000000000004,0.01223252285641539,0.020463508952107128,3391
006280.KS,0.37,0.01255973876983789,0.020458951351651013,3338
006280.KS,0.38,0.01289991368811746,0.020446341179445483,3285
006280.KS,0.39,0.013242071044413422,0.020436961963951075,3232
006280.KS,0.4,0.013528363768828804,0.020489243889427685,3179
006280.KS,0.41000000000000003,0.013830466911091688,0.02053167809891325,3126
006280.KS,0.42000000000000004,0.014134407722042146,0.020578899838434323,3073
006280.KS,0.43,0.014516358098994996,0.020554829851791304,3020
006280.KS,0.44,0.014859042344560383,0.020576647519593764,2967
006280.KS,0.45,0.015314122534888844,0.020492094365999743,2914
006280.KS,0.46,0.015674987558298034,0.02050737590591867,2861
006280.KS,0.47000000000000003,0.015944100739873124,0.02062287041992574,2808
006280.KS,0.48000000000000004,0.016212698986611887,0.020748089212050732,2755
006280.KS,0.49,0.01655451801933329,0.02080989962793246,2702
006280.KS,0.5,0.016928937052139652,0.020847727844826715,2649
006280.KS,0.51,0.017478569897867773,0.02071775989857456,2596
006280.KS,0.52,0.017926268313989965,0.020697155373162045,2543
006280.KS,0.53,0.018296989470324314,0.020763234340624763,2490
006280.KS,0.54,0.018824881549664937,0.020680270755298567,2437
006280.KS,0.55,0.01922214382129497,0.02073889629669442,2384
006280.KS,0.56,0.019619501619013036,0.020808201880072076,2331
006280.KS,0.5700000000000001,0.020035919620907283,0.020870893695816257,2278
006280.KS,0.5800000000000001,0.02033964380796999,0.02106108020978519,2225
006280.KS,0.59,0.02081223313564464,0.021097241163409112,2172
006280.KS,0.6,0.02124518557112072,0.021186184339269654,2119
006280.KS,0.61,0.021695192692903372,0.02127368073596382,2066
006280.KS,0.62,0.022092226287858407,0.02143128844382277,2013
006280.KS,0.63,0.02267837055184412,0.02141653633209142,1960
006280.KS,0.64,0.023202869144382045,0.02147993044485278,1907
006280.KS,0.65,0.023670399832949933,0.021619534075348605,1854
006280.KS,0.66,0.024097637264274396,0.02182258728927609,1801
006280.KS,0.67,0.024591382845415285,0.02197011049823836,1749
006280.KS,0.68,0.025045358442993843,0.022196787977579648,1696
006280.KS,0.6900000000000001,0.02564234948943539,0.022306725296877435,1643
006280.KS,0.7000000000000001,0.02634132111005466,0.02234091107395042,1590
006280.KS,0.7100000000000001,0.02690433572709271,0.02253887045843211,1537
006280.KS,0.72,0.027516090613389853,0.02272042530327347,1484
006280.KS,0.73,0.028313688816921687,0.022751181179279073,1431
006280.KS,0.74,0.028914553499265937,0.023015122634146436,1378
006280.KS,0.75,0.029665740048641476,0.023169717632559768,1325
006280.KS,0.76,0.030579512410960515,0.02320490017742666,1272
006280.KS,0.77,0.03138476182633121,0.023392903785638245,1219
006280.KS,0.78,0.03226082690713795,0.0235607675151956,1166
006280.KS,0.79,0.0329192213259519,0.02400719080129481,1113
006280.KS,0.8,0.03390145560045102,0.0242024023221784,1060
006280.KS,0.81,0.03471896480924958,0.024638232346827386,1007
006280.KS,0.8200000000000001,0.035759308283677106,0.024938784858997344,954
006280.KS,0.8300000000000001,0.03667558796319308,0.025463103137335255,901
006280.KS,0.8400000000000001,0.03783663711132611,0.02585202394294218,848
006280.KS,0.85,0.03906439188256528,0.02630481952697247,795
006280.KS,0.86,0.04068802684638822,0.02649375291337755,742
006280.KS,0.87,0.041915305874474895,0.02725720923216804,689
006280.KS,0.88,0.04374449439798241,0.027619306656977895,636
006280.KS,0.89,0.045462215482867135,0.028341769453642605,583
006280.KS,0.9,0.04757367893236816,0.02896277075277744,530
006280.KS,0.91,0.049602351662620614,0.03004825359537924,477
006280.KS,0.92,0.051820428224392236,0.031443968894654076,424
006280.KS,0.93,0.05488784116405545,0.0326376072934788,371
006280.KS,0.9400000000000001,0.05906520957870037,0.03354982028202828,318
006280.KS,0.9500000000000001,0.06419082850752676,0.03468874532772673,265
006280.KS,0.9600000000000001,0.071790476794793,0.034936293512649624,212
006280.KS,0.97,0.08040011687792627,0.036415426789558156,159
006280.KS,0.98,0.09511370551659412,0.036663643778153406,106
006280.KS,0.99,0.12961401073879877,0.023016219793427557,53
006360.KS,0.01,5.070119946627398e-08,0.02440438263745192,5120
006360.KS,0.02,1.9887409102774483e-07,0.02465463400527114,5068
006360.KS,0.03,0.001373203321409311,0.023528586620180505,5016
006360.KS,0.04,0.001813354963657676,0.02332777853152909,4965
006360.KS,0.05,0.00220285476562201,0.023183285943439973,4913
006360.KS,0.060000000000000005,0.0026395707929500203,0.022992427926532836,4861
006360.KS,0.06999999999999999,0.00314964820300332,0.02272335708770219,4810
006360.KS,0.08,0.003470292957848572,0.022649086901974085,4758
006360.KS,0.09,0.0038427096270005137,0.022524767750638545,4706
006360.KS,0.09999999999999999,0.004194262747409401,0.022423113125929813,4654
006360.KS,0.11,0.004603471265439269,0.022259947516432017,4603
006360.KS,0.12,0.004991874384607688,0.022123546455678975,4551
006360.KS,0.13,0.0053696887726446,0.021999236776328413,4499
006360.KS,0.14,0.005768758371225578,0.021850208504318788,4448
006360.KS,0.15000000000000002,0.006321305743996975,0.021553033432195487,4396
006360.KS,0.16,0.006678657378781796,0.021451316806839964,4344
006360.KS,0.17,0.006993470815849779,0.021394606108959706,4292
006360.KS,0.18000000000000002,0.007366525801915828,0.021276607222327156,4241
006360.KS,0.19,0.007604605088308722,0.021301064781134735,4189
006360.KS,0.2,0.008024372052270001,0.02114623094860572,4137
006360.KS,0.21000000000000002,0.008298842983829186,0.02113391214535772,4086
006360.KS,0.22,0.00863929740765608,0.0210638644583247,4034
006360.KS,0.23,0.00898073731623484,0.020995474974914895,3982
006360.KS,0.24000000000000002,0.00928100569079287,0.020971267210914003,3930
006360.KS,0.25,0.009661943205631376,0.020863478895156894,3879
006360.KS,0.26,0.010032436362031542,0.020774110573206186,3827
006360.KS,0.27,0.01043645052998555,0.020653549489013268,3775
006360.KS,0.28,0.010810840684425319,0.02055913237917313,3724
006360.KS,0.29000000000000004,0.011114585444560399,0.02054417611889275,3672
006360.KS,0.3,0.01143314016674615,0.02051822770295133,3620
006360.KS,0.31,0.011834327258120213,0.020412895524008594,3568
006360.KS,0.32,0.01222721686193289,0.020313040620539097,3517
006360.KS,0.33,0.012578742955649359,0.020263515569667996,3465
006360.KS,0.34,0.013027385300052124,0.02012033252307367,3413
006360.KS,0.35000000000000003,0.01342317596243052,0.020026247727743123,3362
006360.KS,0.36000000000000004,0.013764199655994106,0.019996963708916154,3310
006360.KS,0.37,0.014105978644648586,0.019971782031333953,3258
006360.KS,0.38,0.014478016206674424,0.019914128813353443,3207
006360.KS,0.39,0.014793700784301317,0.019923792948277085,3155
006360.KS,0.4,0.015179362132985642,0.019868354032114875,3103
006360.KS,0.41000000000000003,0.01558681127584033,0.019796291312685406,3051
006360.KS,0.42000000000000004,0.01586708444287211,0.01985005028125422,3000
006360.KS,0.43,0.016260532688801312,0.019803307297292082,2948
006360.KS,0.44,0.016639226130296985,0.019776788887988183,2896
006360.KS,0.45,0.016949545568312366,0.01981837368563242,2845
006360.KS,0.46,0.01739183108417912,0.01974097815577067,2793
006360.KS,0.47000000000000003,0.01780309221846279,0.019700237545463475,2741
006360.KS,0.48000000000000004,0.0182029717146426,0.019677277310966076,2689
006360.KS,0.49,0.01856504474952832,0.019691901252331875,2638
006360.KS,0.5,0.018957912970851,0.01969092447502486,2586
006360.KS,0.51,0.0192750714310094,0.019774649570749477,2534
006360.KS,0.52,0.019704278959582114,0.01974742051498482,2483
006360.KS,0.53,0.020202568986962367,0.019666923082156833,2431
006360.KS,0.54,0.020627005064870512,0.019667257609398935,2379
006360.KS,0.55,0.021054816140890855,0.01967432020546676,2327
006360.KS,0.56,0.021506340295356235,0.019658035651818114,2276
006360.KS,0.5700000000000001,0.022071284965182906,0.01954616566315038,2224
006360.KS,0.5800000000000001,0.022646647884309052,0.019431661523928896,2172
006360.KS,0.59,0.023120717737680256,0.01941895552096113,2121
006360.KS,0.6,0.023630243583919238,0.01939103763384966,2069
006360.KS,0.61,0.024033197169899538,0.01948333482451003,2017
006360.KS,0.62,0.024463163229693614,0.019564314129540183,1965
006360.KS,0.63,0.02490928285446248,0.019632728177253644,1914
006360.KS,0.64,0.025392538651801102,0.0196914011826064,1862
006360.KS,0.65,0.025843832858441353,0.019799684913024685,1810
006360.KS,0.66,0.026366929424862368,0.019843426052459968,1759
006360.KS,0.67,0.02697509134961918,0.01983078211613108,1707
006360.KS,0.68,0.027511459855380116,0.019908861753953316,1655
006360.KS,0.6900000000000001,0.02809182953683328,0.01995156979320321,1604
006360.KS,0.7000000000000001,0.028652256939288526,0.02005098963815014,1552
006360.KS,0.7100000000000001,0.029181235269346836,0.020206696213596012,1500
006360.KS,0.72,0.029892030480224437,0.020208592946046513,1448
006360.KS,0.73,0.030543429688412383,0.020282589759267715,1397
006360.KS,0.74,0.031309209791540914,0.020286580825627187,1345
006360.KS,0.75,0.0321026282441891,0.020293082587552122,1293
006360.KS,0.76,0.03286620634862615,0.020346395359675917,1242
006360.KS,0.77,0.03360619718066702,0.02048004737677883,1190
006360.KS,0.78,0.034356396559664375,0.02064865069265537,1138
006360.KS,0.79,0.03509149398348773,0.020883690403071215,1086
006360.KS,0.8,0.03597710753023616,0.02100610399176971,1035
006360.KS,0.81,0.03701062623589361,0.021059128237701823,983
006360.KS,0.8200000000000001,0.03799884130412559,0.021216644465129497,931
006360.KS,0.8300000000000001,0.03859902575505758,0.021828463510566675,880
006360.KS,0.8400000000000001,0.03976368256770607,0.02199821153682511,828
006360.KS,0.85,0.040920929475977794,0.022275080934208408,776
006360.KS,0.86,0.04221464324020064,0.02253279959092088,724
006360.KS,0.87,0.043479279285154375,0.022929306769394222,673
006360.KS,0.88,0.04481407779100296,0.02346219478432886,621
006360.KS,0.89,0.04619099030941093,0.024172246577253524,569
006360.KS,0.9,0.04833634704300874,0.024298058162001184,518
006360.KS,0.91,0.050207971130425404,0.025028579679449627,466
006360.KS,0.92,0.05250075642302075,0.02572630033492064,414
006360.KS,0.93,0.055423248935759235,0.026276038265327796,362
006360.KS,0.9400000000000001,0.05847652852385607,0.027294605742705903,311
006360.KS,0.9500000000000001,0.06252043479999835,0.028317373582510335,259
006360.KS,0.9600000000000001,0.06633365952823096,0.031181916422827312,207
006360.KS,0.97,0.07281606417699696,0.033998469375077056,156
006360.KS,0.98,0.08658168505967022,0.0344438162221017,104
006360.KS,0.99,0.10942932210745078,0.03679427082772197,52
006400.KS,0.01,5.818554145492103e-08,0.021562108749669313,4994
006400.KS,0.02,1.5096017600433024e-07,0.021780078968636523,4944
006400.KS,0.03,0.0011520973756090598,0.02085230259687824,4893
006400.KS,0.04,0.002038067613364064,0.020177812198663034,4843
006400.KS,0.05,0.00240666745546606,0.020021903606951105,4792
006400.KS,0.060000000000000005,0.0029658132187866722,0.01967031540903119,4742
006400.KS,0.06999999999999999,0.003234918439727204,0.019613619714932893,4691
006400.KS,0.08,0.003454158434238892,0.019604525909859026,4641
006400.KS,0.09,0.003723992862361288,0.01954685489745699,4591
006400.KS,0.09999999999999999,0.00404369593566198,0.019444993669674678,4540
006400.KS,0.11,0.0043196443314563356,0.01938408148067207,4490
006400.KS,0.12,0.004613818041302232,0.019311129744213337,4439
006400.KS,0.13,0.004796239137921364,0.019347724199164907,4389
006400.KS,0.14,0.005085751796242605,0.019284077881279067,4338
006400.KS,0.15000000000000002,0.005518805086891302,0.019073414304774435,4288
006400.KS,0.16,0.006008087229191266,0.018810158309305658,4237
006400.KS,0.17,0.006365910800224924,0.018674466273733353,4187
006400.KS,0.18000000000000002,0.006629407769620242,0.018634869535720893,4137
006400.KS,0.19,0.0068965790590604,0.0186033284957392,4085
006400.KS,0.2,0.00719265178658032,0.01853113953582335,4036
006400.KS,0.21000000000000002,0.007464123957636629,0.018495233563086473,3985
006400.KS,0.22,0.007874061489396423,0.018317286698789164,3935
006400.KS,0.23,0.008166138384092666,0.018263815689485964,3884
006400.KS,0.24000000000000002,0.008546999562376851,0.01811856194254724,3834
006400.KS,0.25,0.0088888519886808,0.01801829837760332,3783
006400.KS,0.26,0.00913263821168014,0.018014293600418722,3733
006400.KS,0.27,0.009345871183493457,0.018044130455464536,3683
006400.KS,0.28,0.009569426345177252,0.01807229796900325,3632
006400.KS,0.29000000000000004,0.009801012151477578,0.01809152177637807,3582
006400.KS,0.3,0.0100875968596641,0.018064294526345212,3531
006400.KS,0.31,0.010467154308674353,0.017941617790346812,3481
006400.KS,0.32,0.010811088641102308,0.017861846310551308,3430
006400.KS,0.33,0.011111254259766045,0.01782364092235558,3380
006400.KS,0.34,0.011405119613073883,0.017795138852967532,3330
006400.KS,0.35000000000000003,0.011796441609106059,0.01767719896259826,3279
006400.KS,0.36000000000000004,0.012121503874668692,0.01762350988615651,3229
006400.KS,0.37,0.012474208325830356,0.017550795066326716,3178
006400.KS,0.38,0.01279334760986928,0.017509574386007906,3128
006400.KS,0.39,0.013053386923357148,0.017537601618614774,3077
006400.KS,0.4,0.013264876745081741,0.017614246171105158,3027
006400.KS,0.41000000000000003,0.013605682472589612,0.017572154083696143,2976
006400.KS,0.42000000000000004,0.01398627487300443,0.017488755319555942,2926
006400.KS,0.43,0.014273913522574237,0.01750214129446403,2876
006400.KS,0.44,0.014545742589902964,0.017543597887204228,2825
006400.KS,0.45,0.014867947026863303,0.017534417945396872,2775
006400.KS,0.46,0.01521704045290895,0.017510544949172625,2724
006400.KS,0.47000000000000003,0.015680026001125655,0.017371047362875133,2674
006400.KS,0.48000000000000004,0.016150932325750014,0.01723285975714427,2623
006400.KS,0.49,0.016636196672229063,0.01707768111867478,2573
006400.KS,0.5,0.0169973621319319,0.017057948247922707,2522
006400.KS,0.51,0.017435040871626322,0.01696099163155573,2472
006400.KS,0.52,0.01775583289220704,0.016987102833997958,2422
006400.KS,0.53,0.01801841572551726,0.01708748412123765,2371
006400.KS,0.54,0.018265609357722305,0.017206125539256757,2321
006400.KS,0.55,0.018579796874571865,0.01727492372652503,2270
006400.KS,0.56,0.01901212850870543,0.01722661634242704,2220
006400.KS,0.5700000000000001,0.019418083248757625,0.017220346183208585,2169
006400.KS,0.5800000000000001,0.01980278556200792,0.017237626786782555,2119
006400.KS,0.59,0.020328533352549027,0.01712255618803538,2069
006400.KS,0.6,0.020793633318021,0.017084702260273494,2018
006400.KS,0.61,0.02127318553029718,0.017034107785325204,1968
006400.KS,0.62,0.02161606591008526,0.017140274443196026,1917
006400.KS,0.63,0.022059685960285125,0.017149442728754107,1867
006400.KS,0.64,0.02264232044774526,0.017040069982734978,1816
006400.KS,0.65,0.023111831803140997,0.017047053555255137,1766
006400.KS,0.66,0.023610067060256326,0.017048619623590573,1715
006400.KS,0.67,0.023969076091038582,0.01719580399975063,1665
006400.KS,0.68,0.024465682161620133,0.017224513938811834,1615
006400.KS,0.6900000000000001,0.025018459544781227,0.017224194408167626,1564
006400.KS,0.7000000000000001,0.02546605356332831,0.017338254171307167,1514
006400.KS,0.7100000000000001,0.026088292153188548,0.017308557766753007,1463
006400.KS,0.72,0.026589539110437477,0.017413012788672785,1413
006400.KS,0.73,0.02715400417137112,0.01749004075851339,1362
006400.KS,0.74,0.02770016196779407,0.01760012871949012,1312
006400.KS,0.75,0.0284171526826593,0.01757921929890968,1261
006400.KS,0.76,0.028987517638679617,0.017723673856540723,1211
006400.KS,0.77,0.029576424725626254,0.017886412018322043,1161
006400.KS,0.78,0.030426861049026272,0.017839536090014634,1110
006400.KS,0.79,0.031416162176383954,0.017671242659327343,1060
006400.KS,0.8,0.03202774606706324,0.01793851877775152,1009
006400.KS,0.81,0.03287195826602146,0.01800856955531248,959
006400.KS,0.8200000000000001,0.03385039789275519,0.018017258371497747,908
006400.KS,0.8300000000000001,0.03468551331873174,0.018209292733839984,858
006400.KS,0.8400000000000001,0.03549103213936933,0.018505464902817022,808
006400.KS,0.85,0.036482411143964215,0.018728148691571456,757
006400.KS,0.86,0.037582668387623745,0.01891287308980932,707
006400.KS,0.87,0.038839842775359824,0.019079152577367642,656
006400.KS,0.88,0.04000531950573034,0.01944237869053132,606
006400.KS,0.89,0.04146557368965154,0.019701678325736428,555
006400.KS,0.9,0.043715456017185066,0.01929327662212805,505
006400.KS,0.91,0.045356306687273695,0.019728488866084224,454
006400.KS,0.92,0.04819753730673109,0.019167953905945893,404
006400.KS,0.93,0.050258387699857694,0.01965552019684736,354
006400.KS,0.9400000000000001,0.0528393253541012,0.020205520019026237,303
006400.KS,0.9500000000000001,0.05663855699177572,0.020097342839294388,253
006400.KS,0.9600000000000001,0.060155714972537154,0.021246391032542934,202
006400.KS,0.97,0.0652941794817582,0.022251653042214405,152
006400.KS,0.98,0.07194707137800688,0.025463388882096438,101
006400.KS,0.99,0.0898148770016291,0.02543414379629153,51
006650.KS,0.01,5.372085753986017e-08,0.02637807328085539,5304
006650.KS,0.02,1.29151209364848e-07,0.026644239726143958,5251
006650.KS,0.03,0.0011012383155159858,0.025812465600031944,5198
006650.KS,0.04,0.0019713980526247957,0.02520864949127071,5144
006650.KS,0.05,0.00269827588536707,0.024740407621445665,5091
006650.KS,0.060000000000000005,0.003322052822725161,0.024378174928226398,5037
006650.KS,0.06999999999999999,0.0038396623423777175,0.02412158487841118,4983
006650.KS,0.08,0.004172152644409136,0.02404647470197743,4930
006650.KS,0.09,0.004497790844565756,0.023985457680655655,4876
006650.KS,0.09999999999999999,0.0050702726094791805,0.023673012096556627,4823
006650.KS,0.11,0.005646254391572044,0.023361798549651844,4769
006650.KS,0.12,0.006060425207305444,0.023207960424466746,4716
006650.KS,0.13,0.006414094854162735,0.0231208616895038,4662
006650.KS,0.14,0.006835569707478276,0.022968080153248388,4608
006650.KS,0.15000000000000002,0.007267413960095783,0.022800896993813546,4555
006650.KS,0.16,0.007648301959251224,0.02269105454727826,4501
006650.KS,0.17,0.007951756016711936,0.022656154014194164,4448
006650.KS,0.18000000000000002,0.008281639365975087,0.02260251285356161,4394
006650.KS,0.19,0.008583833243613928,0.022580025162127582,4340
006650.KS,0.2,0.00900906082849712,0.022431118355234158,4287
006650.KS,0.21000000000000002,0.009346880203742622,0.022377864819912285,4233
006650.KS,0.22,0.009732475267557456,0.02227357528970794,4180
006650.KS,0.23,0.010050351308561299,0.022245221010166058,4126
006650.KS,0.24000000000000002,0.010429714022519727,0.022152959019972003,4073
006650.KS,0.25,0.0108107901726772,0.022067035223459,4019
006650.KS,0.26,0.01132271231014993,0.02185214920034173,3965
006650.KS,0.27,0.011668181338727454,0.02180050198884992,3912
006650.KS,0.28,0.012048255760479765,0.021723057566475464,3858
006650.KS,0.29000000000000004,0.012440803131360027,0.021630293178138138,3805
006650.KS,0.3,0.01279883833630368,0.021581143435173904,3751
006650.KS,0.31,0.013114657383253242,0.02157206901935065,3698
006650.KS,0.32,0.01353387234779682,0.02146958869200521,3644
006650.KS,0.33,0.013911214881457142,0.021412174412615267,3590
006650.KS,0.34,0.014281824504693305,0.021359603212834786,3537
006650.KS,0.35000000000000003,0.0147276949167766,0.021241217442017426,3483
006650.KS,0.36000000000000004,0.015105271916813207,0.02118920450142454,3430
006650.KS,0.37,0.015478217045276202,0.021152396706955956,3376
006650.KS,0.38,0.015783830047179374,0.02118804868284854,3322
006650.KS,0.39,0.01625330330372015,0.021058474484485695,3269
006650.KS,0.4,0.01657579037861928,0.021087036750794708,3215
006650.KS,0.41000000000000003,0.016978498622048137,0.02103463827837135,3162
006650.KS,0.42000000000000004,0.01738093535908304,0.02099434761980275,3108
006650.KS,0.43,0.017811578618248957,0.020924013546544176,3055
