,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,047040.KS,047040.KS,047040.KS,047040.KS,047040.KS,375500.KS,375500.KS,375500.KS,375500.KS,375500.KS,028260.KS,028260.KS,028260.KS,028260.KS,028260.KS,000720.KS,000720.KS,000720.KS,000720.KS,000720.KS,028050.KS,028050.KS,028050.KS,028050.KS,028050.KS,052690.KS,052690.KS,052690.KS,052690.KS,052690.KS,300720.KS,300720.KS,300720.KS,300720.KS,300720.KS,006360.KS,006360.KS,006360.KS,006360.KS,006360.KS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-07,5217.7275390625,5315.007205045022,4863.983299126059,4890.514117121293,3811200.0,,,,,,,,,,,12311.2939453125,12674.578028944672,12190.199250768444,12190.199250768444,1210400.0,5834.34716796875,5906.376145351081,5810.337508841307,5818.340728550455,294500.0,,,,,,,,,,,16963.16015625,17258.455753618957,16799.10567423058,16799.10567423058,235782.0
2004-12-08,5270.7890625,5359.225120595637,5173.509398594799,5226.571033452181,1516400.0,,,,,,,,,,,12109.4697265625,12472.753818359375,12028.739928385416,12230.564423828126,813900.0,5746.3125,5858.357590529248,5730.306058495821,5794.331824512535,419800.0,,,,,,,,,,,16963.16015625,17160.023887829306,16831.916296160467,16963.16015625,247240.0
2004-12-09,5191.1962890625,5306.163157474446,5076.229420650553,5253.101525899701,2158700.0,,,,,,,,,,,11625.091796875,12109.470621744793,11423.267286512586,12109.470621744793,1716500.0,6162.48046875,6274.525568181818,5778.325842126624,5778.325842126624,1492700.0,,,,,,,,,,,16405.37890625,16897.539669594626,16142.89252536012,16897.539669594626,424987.0
2004-12-10,4952.41943359375,5129.291556222098,4917.045009068081,5058.542707170759,985900.0,,,,,,,,,,,11261.8056640625,11625.089717741936,11100.346084649418,11423.265243475584,953800.0,6010.4189453125,6146.473701731025,5930.386735654543,6146.473701731025,461900.0,,,,,,,,,,,16274.134765625,16733.484856716983,16110.080279425698,16274.134765625,185242.0
2004-12-13,5014.32421875,5102.760271990741,4863.982928240741,4863.982928240741,724200.0,,,,,,,,,,,10938.8896484375,11302.17380650369,10938.8896484375,11221.443993600093,911600.0,6050.43505859375,6122.464047386533,5962.399627847016,6026.425395662823,616400.0,,,,,,,,,,,15978.83984375,16667.86575520367,15978.83984375,16142.892978681726,112858.0
2004-12-14,5076.22998046875,5235.414892748257,5058.542767993249,5058.542767993249,1024300.0,,,,,,,,,,,11059.9814453125,11221.441028455749,10979.251653740876,10979.251653740876,750000.0,6186.490234375,6266.522449567433,6082.448354624838,6082.448354624838,635600.0,,,,,,,,,,,16602.240234375,16602.240234375,15978.837057950264,16011.647679216305,81806.0
2004-12-15,5058.54296875,5164.666247814685,5049.699362161276,5076.230181927447,791400.0,,,,,,,,,,,11382.90234375,11463.632147606382,10898.5235206117,11019.618226396276,996600.0,6082.4482421875,6186.490120014391,6002.416028474507,6146.474013157895,605000.0,,,,,,,,,,,16011.6513671875,16733.48794604129,16011.6513671875,16733.48794604129,279148.0
2004-12-16,5067.38525390625,5120.446879601604,5023.167232493455,5085.072462471368,543700.0,,,,,,,,,,,11503.99609375,11503.99609375,11221.44180372807,11382.901398026315,711600.0,6082.4482421875,6162.480455900493,5994.412807103206,6106.457906301398,396400.0,,,,,,,,,,,16274.134765625,16339.756011156707,16077.269656659844,16208.51214772326,276579.0
2004-12-17,5182.353515625,5253.102369080631,5067.386628759599,5067.386628759599,949100.0,,,,,,,,,,,11423.2666015625,11705.82089912765,11261.807002953845,11342.536802258172,943300.0,6042.43115234375,6226.505213938328,5986.408611858444,6082.447252690397,624400.0,,,,,,,,,,,16503.80859375,16503.80859375,16011.64789573417,16142.89038257306,160079.0
2004-12-20,5146.97802734375,5376.911753651203,5129.290817627792,5235.41407592354,998100.0,,,,,,,,,,,11503.99609375,11826.915282346492,11463.631195175438,11544.360992324562,759200.0,6082.4482421875,6162.480455900493,6026.425692588405,6042.432135331003,418300.0,,,,,,,,,,,16667.865234375,16733.48648629719,16339.757602393873,16405.378854316063,165005.0
2004-12-21,5085.0732421875,5217.727326766304,5067.386030910327,5208.883721127718,682000.0,,,,,,,,,,,11019.6181640625,11503.996984460851,11019.6181640625,11382.902279361264,999600.0,5938.3896484375,6050.434736143868,5938.3896484375,6018.421853942048,476700.0,,,,,,,,,,,17225.64453125,17291.26577282239,16700.673226300925,16733.483847087122,437087.0
2004-12-22,5261.9462890625,5270.789896271009,5111.604966517857,5129.2921809348745,1016700.0,,,,,,,,,,,11382.90234375,11584.726853390956,11100.34803025266,11221.442736037234,1274000.0,6002.41552734375,6026.425189453125,5946.392982421875,5946.392982421875,879200.0,,,,,,,,,,,17488.1328125,17619.375310223262,17258.457069114185,17356.890314776738,248953.0
2004-12-23,5173.50927734375,5341.537783787393,5120.447643729968,5323.850572582799,783700.0,,,,,,,,,,,11100.349609375,11746.188132102274,11019.619794034092,11423.268870738637,1273700.0,5994.41259765625,6050.435145297897,5986.409376564587,6018.422260931242,284800.0,,,,,,,,,,,17586.564453125,17717.808321482033,17520.943205131527,17652.18707348856,235461.0
2004-12-24,5279.63330078125,5279.63330078125,5173.510018353486,5173.510018353486,487500.0,,,,,,,,,,,11302.171875,11503.996372767857,11100.34737723214,11100.34737723214,868100.0,5922.3837890625,6010.41922376478,5922.3837890625,5954.396674408784,213300.0,,,,,,,,,,,17192.8359375,17849.051175331613,17160.02531284543,17652.1874274042,163399.0
2004-12-27,5306.1630859375,5376.9119270833335,5226.5706396484375,5244.257849934896,881900.0,,,,,,,,,,,11463.6318359375,11625.091439260565,11382.902034275969,11625.091439260565,702400.0,5762.318359375,5930.385978190104,5682.286159939235,5922.382758246527,399500.0,,,,,,,,,,,17488.1328125,17783.429804747444,17324.079690345923,17520.943436930815,175498.0
2004-12-28,5376.91259765625,5394.59981014854,5261.945716456363,5261.945716456363,975400.0,,,,,,,,,,,11382.90234375,11544.361951462766,11342.537441821809,11382.90234375,696200.0,5754.31494140625,5826.34391841968,5698.292403729138,5722.302062733614,295700.0,,,,,,,,,,,17717.80859375,17717.80859375,17389.70097637055,17717.80859375,187384.0
2004-12-29,5531.056640625,5648.93161821209,5404.114357069672,5413.18166303791,1357400.0,,,,,,,,,,,12109.4697265625,12109.4697265625,11382.90154296875,11382.90154296875,1684100.0,5994.7705078125,5994.7705078125,5870.397675700207,5886.980719981846,287000.0,,,,,,,,,,,19265.966796875,19265.966796875,18165.054531824146,18233.8612785792,334079.0
2004-12-30,5721.4697265625,5721.4697265625,5540.123617955131,5540.123617955131,1195600.0,,,,,,,,,,,12553.4833984375,12634.213195212018,12149.834414564912,12270.929109726689,2243700.0,6185.474609375,6185.474609375,5936.728981652144,5936.728981652144,287800.0,,,,,,,,,,,19610.001953125,19610.001953125,18990.73835487105,19265.966780649476,150763.0
2004-12-31,5721.4697265625,5721.4697265625,5721.4697265625,5721.4697265625,0.0,,,,,,,,,,,12553.4833984375,12553.4833984375,12553.4833984375,12553.4833984375,0.0,6185.474609375,6185.474609375,6185.474609375,6185.474609375,0.0,,,,,,,,,,,19610.001953125,19610.001953125,19610.001953125,19610.001953125,0.0
2005-01-03,5621.72998046875,5857.479947391633,5621.72998046875,5857.479947391633,1146900.0,,,,,,,,,,,12472.75390625,12876.402899979774,12472.75390625,12876.402899979774,1184500.0,6094.26806640625,6160.600235836522,6085.976545227466,6160.600235836522,148700.0,,,,,,,,,,,18921.931640625,19575.59861334854,18784.316708004768,19334.77356050565,212868.0
2005-01-04,5984.421875,6120.431463068182,5667.066169507576,5676.133475378788,3217000.0,,,,,,,,,,,12916.767578125,13239.686767578123,12472.753692626951,12472.753692626951,2435900.0,6044.5185546875,6160.599843803583,6011.352472082905,6052.810075338649,162400.0,,,,,,,,,,,18749.9140625,19300.37093637053,18612.30056352741,18853.124186729445,169288.0
2005-01-05,6319.91259765625,6319.91259765625,5857.479968559452,5902.816500823843,3110800.0,,,,,,,,,,,13885.5263671875,13925.891269417696,12714.94420251181,12714.94420251181,2791100.0,6027.9365234375,6027.9365234375,5961.604347113566,5969.895869154057,278800.0,,,,,,,,,,,19128.3515625,19300.369865662928,18268.26436365534,18474.68460066286,209334.0
2005-01-06,6328.9794921875,6800.479397049607,6084.162233893714,6319.912186324767,4649200.0,,,,,,,,,,,14652.4580078125,15257.93147920971,13925.889842135848,13966.254740228997,5157300.0,6152.30908203125,6384.471688900354,6094.268430313974,6094.268430313974,1219300.0,,,,,,,,,,,19197.158203125,20194.86032683872,19197.158203125,19541.19336857835,279577.0
2005-01-07,6256.44140625,6401.518308423913,6183.902955163044,6374.316389266305,1629100.0,,,,,,,,,,,14289.1728515625,14975.376067597988,14087.348376257944,14894.646277476164,1553600.0,5969.89453125,6177.182535807291,5969.89453125,6119.14189453125,443000.0,,,,,,,,,,,19197.158203125,19678.808298153683,19197.158203125,19231.563014761326,216080.0
2005-01-10,6111.3642578125,6374.316132406806,6111.3642578125,6328.979602304339,1608400.0,,,,,,,,,,,14369.9052734375,14692.824493065307,14087.350956263168,14450.635078344452,1472300.0,6036.2275390625,6077.685145786831,5936.729282924108,5969.895368303572,329900.0,,,,,,,,,,,19025.142578125,19334.77439108408,18646.70401539503,18990.739203239555,231178.0
2005-01-11,6202.03662109375,6247.373146101745,6111.36357107776,6111.36357107776,1576600.0,,,,,,,,,,,14854.2841796875,15056.10869299847,14410.270250403362,14612.094763714333,2089500.0,6036.2275390625,6069.393624441965,5986.478410993303,6069.393624441965,204900.0,,,,,,,,,,,18853.12109375,19025.13937823508,18681.10424825476,18853.12109375,234819.0
2005-01-12,6011.62353515625,6301.777310608738,6011.62353515625,6220.171561262726,1344000.0,,,,,,,,,,,13966.2578125,14894.650672868496,13885.527998554911,14813.92085892341,1907100.0,6044.5185546875,6152.308323152434,6019.643992734053,6027.935513385202,254700.0,,,,,,,,,,,18405.87890625,19059.54590542149,18233.86203225228,19059.54590542149,278506.0
2005-01-13,6120.43115234375,6238.306122685185,6002.556182002315,6002.556182002315,1500900.0,,,,,,,,,,,13925.890625,14329.539628623188,13441.511820652173,13925.890625,2661100.0,6119.14208984375,6177.182732972349,6044.518405821265,6044.518405821265,267400.0,,,,,,,,,,,18612.298828125,18749.91231426657,18268.263673781123,18268.263673781123,316625.0
2005-01-14,6120.43115234375,6183.902290219907,5993.488876591435,6002.556182002315,1341800.0,,,,,,,,,,,13804.794921875,13966.254511604531,13562.605537280702,13562.605537280702,1518600.0,6218.640625,6450.803208333334,6061.101729166667,6061.101729166667,753600.0,,,,,,,,,,,18440.283203125,18818.721783833247,18096.24799893658,18543.494771674632,304097.0
2005-01-17,6256.44140625,6328.979857336957,6111.364504076088,6202.037567934783,1423100.0,,,,,,,,,,,13764.4306640625,14087.349858527308,13602.971066830094,13885.525361986804,1842200.0,6061.1015625,6301.55566005472,6052.810041894665,6260.098057028044,781900.0,,,,,,,,,,,18302.66796875,18440.281461834657,17993.03617031951,18371.474715292326,348213.0
2005-01-18,6292.71044921875,6555.662326779764,6292.71044921875,6483.123877797416,1897800.0,,,,,,,,,,,14289.1728515625,14612.092012049789,14127.713271318857,14127.713271318857,2585600.0,5986.47900390625,6127.434880729527,5928.438348743724,6094.268792065227,913400.0,,,,,,,,,,,18371.47265625,18715.507789392803,18165.05243975823,18371.47265625,299707.0
2005-01-19,6147.63330078125,6437.78708488892,6120.431383521156,6301.777498588449,1785700.0,,,,,,,,,,,14087.3486328125,14490.997590772742,14046.983737016477,14490.997590772742,1388400.0,6011.35302734375,6036.227591594828,5978.186941675646,5986.478463092672,380700.0,,,,,,,,,,,18577.896484375,18681.10660469108,18302.66805787544,18440.281551630207,326262.0
2005-01-20,6038.82568359375,6192.969882724521,6038.82568359375,6102.296824412303,1260200.0,,,,,,,,,,,13764.4306640625,14208.444556451612,13724.065764754398,13885.525361986804,1065800.0,5936.728515625,6052.8097994500695,5936.728515625,5961.603076444658,390300.0,,,,,,,,,,,18784.31640625,18956.33470951445,18509.089423410875,18646.702914830435,496835.0
2005-01-21,5875.61474609375,6084.1628003532505,5848.412825972945,6002.5570399908365,1947700.0,,,,,,,,,,,13925.890625,14006.620425724635,13724.066123188406,13724.066123188406,865100.0,5762.60791015625,5920.146831441097,5721.150299291817,5862.10617623089,995800.0,,,,,,,,,,,18371.47265625,18956.33281428972,18337.069286834703,18921.929444874422,273688.0
2005-01-24,5930.017578125,6047.892545274273,5803.075305810397,5803.075305810397,1374200.0,,,,,,,,,,,13966.2578125,14168.082347362715,13724.06837066474,13724.06837066474,1079500.0,5804.0654296875,5845.523039899554,5737.733253348214,5737.733253348214,320700.0,,,,,,,,,,,18337.0703125,18405.877055179222,18130.648645472396,18233.86019848116,173892.0
2005-01-25,5948.15234375,6111.363840987043,5920.950427543827,5930.017732945884,1672700.0,,,,,,,,,,,14491.0,14612.094707520891,14087.350974930365,14087.350974930365,2391600.0,5762.60791015625,5961.604442305531,5762.60791015625,5804.065521020683,572100.0,,,,,,,,,,,18302.66796875,18509.089647367,18130.649663404165,18405.87808856349,278613.0
2005-01-26,6093.2294921875,6138.566021147229,5920.950682140532,5984.421822684152,1785400.0,,,,,,,,,,,14733.1865234375,14854.281207191782,14248.807788420378,14773.55141802226,2067100.0,5903.5634765625,5945.021085246225,5762.607607037834,5770.8991287745785,552000.0,,,,,,,,,,,19128.3515625,19162.754935334586,18302.66773648993,18474.68460066286,203124.0
2005-01-27,6102.296875,6338.046828566122,6093.229569093611,6192.969934063893,2916700.0,,,,,,,,,,,14813.9208984375,15298.299783400034,14612.096363036444,14733.191084277078,1763600.0,5812.3564453125,5986.478393032276,5812.3564453125,5978.186871712286,333500.0,,,,,,,,,,,19506.791015625,19747.61607572817,19334.774143401355,19369.177517846085,357100.0
2005-01-28,6129.4990234375,6229.239392162074,6102.297104694434,6183.902860923631,805100.0,,,,,,,,,,,14894.6484375,15056.108041158535,14612.09413109756,14975.378239329268,770200.0,5787.48095703125,5862.104636992971,5779.189437035503,5804.063997022744,202800.0,,,,,,,,,,,19678.80859375,19747.615340076223,18921.93150618154,19300.37004996577,169288.0
2005-01-31,6129.4990234375,6283.643229648206,6075.095185951368,6165.768248428254,1404300.0,,,,,,,,,,,14894.6484375,15257.932545731706,14813.91863567073,14935.013338414634,896700.0,5837.23046875,5853.813509854404,5795.772865988992,5812.355907093394,318600.0,,,,,,,,,,,19678.80859375,19816.422086402446,19541.193662107547,19678.80859375,213832.0
2005-02-01,5957.22021484375,6120.431727579196,5957.22021484375,6075.095196263794,1042800.0,,,,,,,,,,,14450.634765625,15056.108289324373,14450.634765625,14894.64868300454,720600.0,5787.48095703125,5845.521597001478,5787.48095703125,5820.647037014237,225500.0,,,,,,,,,,,18990.740234375,19678.810647424038,18990.740234375,19678.810647424038,102686.0
2005-02-02,5948.15234375,6075.094619378811,5893.748511337652,5957.219649152058,799500.0,,,,,,,,,,,14571.7294921875,14652.459295468316,14329.540082345047,14450.634787266274,544900.0,5895.271484375,5936.729089750352,5812.356273624297,5812.356273624297,392700.0,,,,,,,,,,,18853.12109375,19231.56103181921,18577.89414095761,18990.73600913603,112430.0
2005-02-03,5866.54638671875,5993.488657837857,5866.54638671875,5893.748301958559,987100.0,,,,,,,,,,,14087.3486328125,14531.362486568769,14006.61884122045,14490.997590772742,1007200.0,6052.8095703125,6102.558690068493,5895.270691085188,5920.145250963185,802700.0,,,,,,,,,,,18577.896484375,19128.3518983841,18543.493110936302,19128.3518983841,133417.0
2005-02-04,6138.56591796875,6338.046642038636,5812.142914945301,5812.142914945301,3674500.0,,,,,,,,,,,14168.0810546875,14289.175764556623,13845.161828369835,13845.161828369835,821600.0,6102.560546875,6119.143591839335,6027.936844535496,6094.269024392833,408000.0,,,,,,,,,,,18405.87890625,18577.8972192378,18268.265407051826,18577.8972192378,280862.0
2005-02-07,6347.11376953125,6428.719517996652,6211.10418875558,6310.844547991072,2483300.0,,,,,,,,,,,14733.1865234375,14733.1865234375,14289.172683005138,14410.267366759415,1152200.0,6185.474609375,6235.22373491957,6119.142441982238,6119.142441982238,650000.0,,,,,,,,,,,18681.10546875,18715.50884009673,18440.28043033297,18646.70209740327,271225.0
2005-02-08,6347.11376953125,6347.11376953125,6347.11376953125,6347.11376953125,0.0,,,,,,,,,,,14733.1865234375,14733.1865234375,14733.1865234375,14733.1865234375,0.0,6185.474609375,6185.474609375,6185.474609375,6185.474609375,0.0,,,,,,,,,,,18681.10546875,18681.10546875,18681.10546875,18681.10546875,0.0
2005-02-09,6347.11376953125,6347.11376953125,6347.11376953125,6347.11376953125,0.0,,,,,,,,,,,14733.1865234375,14733.1865234375,14733.1865234375,14733.1865234375,0.0,6185.474609375,6185.474609375,6185.474609375,6185.474609375,0.0,,,,,,,,,,,18681.10546875,18681.10546875,18681.10546875,18681.10546875,0.0
2005-02-10,6347.11376953125,6347.11376953125,6347.11376953125,6347.11376953125,0.0,,,,,,,,,,,14733.1865234375,14733.1865234375,14733.1865234375,14733.1865234375,0.0,6185.474609375,6185.474609375,6185.474609375,6185.474609375,0.0,,,,,,,,,,,18681.10546875,18681.10546875,18681.10546875,18681.10546875,0.0
2005-02-11,6256.44140625,6365.249082880435,6202.037567934783,6301.777938179348,1685400.0,,,,,,,,,,,15177.203125,15338.662732712766,14571.729596077128,14733.189203789892,1840100.0,6052.8095703125,6185.473889661816,5787.48093161387,6144.016289865154,365500.0,,,,,,,,,,,19197.158203125,19197.158203125,18440.281126925627,18612.299429147297,258269.0
2005-02-14,6437.78759765625,6464.989517082967,6301.778000522668,6347.1145329005285,2020700.0,,,,,,,,,,,15217.5654296875,15338.660114804376,14894.64626937583,15257.93032472646,2278500.0,6094.26806640625,6210.349362909226,6085.976545227466,6185.474799372874,484800.0,,,,,,,,,,,19265.966796875,19403.5802903851,18990.738370864783,19265.966796875,169609.0
2005-02-15,6464.9892578125,6637.268073939341,6338.046972245354,6392.450808916988,2212400.0,,,,,,,,,,,15500.1220703125,15742.311477661133,15056.108156840008,15217.567761739096,1871000.0,6550.3017578125,6550.3017578125,6193.766345678402,6193.766345678402,1423500.0,,,,,,,,,,,18921.931640625,19403.58030732076,18887.528267217447,18921.931640625,226574.0
2005-02-16,6374.31640625,6546.595228040541,6338.047180609886,6483.124083170342,1811000.0,,,,,,,,,,,15096.474609375,15621.218379219585,15056.10970400234,15500.123663101604,1021700.0,7105.83447265625,7139.000561210071,6641.509232902749,6757.590542841124,2029300.0,,,,,,,,,,,18990.740234375,19300.37206414608,18681.10840460392,18990.740234375,302919.0
2005-02-17,6265.50830078125,6392.450581839046,6265.50830078125,6374.315970259361,1603200.0,,,,,,,,,,,15298.298828125,15419.39354180409,14935.01468708773,14935.01468708773,782800.0,7147.291015625,7296.538391821346,6948.2945140298725,7114.124932025812,1095700.0,,,,,,,,,,,20091.6484375,20091.6484375,19265.96468880516,19265.96468880516,471458.0
2005-02-18,6283.642578125,6301.77718874008,6192.969525049603,6211.104135664683,939700.0,,,,,,,,,,,14975.3798828125,15257.934220224057,14935.01497746799,15096.474598846024,889100.0,7014.626953125,7213.62346243351,6981.460868240248,7213.62346243351,577500.0,,,,,,,,,,,20229.265625,20229.265625,19816.42367495777,20126.05549723697,156546.0
2005-02-21,6374.31640625,6392.451019070057,6183.9029716394025,6238.306810099573,2039500.0,,,,,,,,,,,14854.2841796875,15136.83849832286,14773.55437436311,14854.284179687498,827500.0,7006.33544921875,7114.125225360577,6964.877843010355,7056.084576668824,487700.0,,,,,,,,,,,19678.80859375,20229.264003349785,19610.00184742378,20229.264003349785,195843.0
2005-02-22,6174.83544921875,6419.652713725221,6156.700837033086,6392.450795446724,1445000.0,,,,,,,,,,,14329.5390625,15177.201936619718,14289.174163732394,14975.37744278169,1388100.0,6915.12841796875,7031.209710356715,6799.047125580785,7022.91818947186,666900.0,,,,,,,,,,,19059.544921875,19678.808514290544,19059.544921875,19678.808514290544,251416.0
2005-02-23,6120.43115234375,6247.373428096064,6002.556182002315,6111.36384693287,1383900.0,,,,,,,,,,,14531.365234375,14652.459944661456,14046.986393229166,14046.986393229166,872000.0,7130.70751953125,7246.788804732921,6799.046704669331,6823.921265783975,873200.0,,,,,,,,,,,19472.38671875,19472.38671875,18784.31638447,19059.54480598,153547.0
2005-02-24,6301.77734375,6401.517704586331,6120.43123313849,6120.43123313849,2745000.0,,,,,,,,,,,14894.6484375,15056.108041158535,14571.729230182926,14612.09413109756,2134900.0,7188.7490234375,7255.081194357339,7039.501638867863,7213.62358753244,814900.0,,,,,,,,,,,19678.80859375,19782.018713239333,19403.580169455105,19747.615340076223,158794.0
2005-02-25,6347.11376953125,6428.719517996652,6328.979158761161,6347.11376953125,2509200.0,,,,,,,,,,,14410.2685546875,15177.201615021007,14410.2685546875,15056.106921284138,1102600.0,7105.83447265625,7346.288614671455,7105.83447265625,7230.20730473308,679000.0,,,,,,,,,,,19472.38671875,19919.632004335,19162.754924425,19919.632004335,281825.0
2005-02-28,6836.7490234375,6863.950942628896,6437.787541963694,6437.787541963694,5585400.0,,,,,,,,,,,14854.2841796875,14975.378887674082,14410.270250403362,14612.094763714333,1333900.0,7379.453125,7495.53441011236,7213.622717696629,7213.622717696629,694000.0,,,,,,,,,,,19300.37109375,19541.19471891577,19231.56434370264,19300.37109375,261802.0
2005-03-01,6836.7490234375,6836.7490234375,6836.7490234375,6836.7490234375,0.0,,,,,,,,,,,14854.2841796875,14854.284179687498,14854.284179687498,14854.284179687498,0.0,7379.453125,7379.453125000001,7379.453125000001,7379.453125000001,0.0,,,,,,,,,,,19300.37109375,19300.37109375,19300.37109375,19300.37109375,0.0
2005-03-02,6873.01806640625,7054.364189530425,6691.671943282075,6981.825740280755,4309100.0,,,,,,,,,,,15944.1357421875,15944.1357421875,14773.553624406644,15015.743028085442,3285200.0,7462.36962890625,7545.284847005209,7246.790061848958,7503.827237955729,659700.0,,,,,,,,,,,19403.580078125,19747.615247126792,19059.54490912321,19128.351655125567,317482.0
2005-03-03,7226.64306640625,7253.844985100376,6900.220042076733,6954.623879464986,5014200.0,,,,,,,,,,,16065.2314453125,16509.245379730684,15459.757898378612,16307.420864086054,2989400.0,7785.73828125,7827.195886581469,7379.453749001597,7528.701128194888,576500.0,,,,,,,,,,,19678.80859375,19747.615340076223,19541.193662107547,19610.00184742378,216187.0
2005-03-04,7072.49853515625,7398.921544471154,7036.229311899039,7389.8542386568515,2248100.0,,,,,,,,,,,15701.9453125,16428.513476060412,15661.580414524422,16347.783680109254,1695400.0,7711.1142578125,7885.23619266633,7628.199050739247,7794.029464885752,471300.0,,,,,,,,,,,19610.001953125,19919.63231326196,19369.176900695125,19919.63231326196,149157.0
2005-03-07,6727.94091796875,7208.50812639509,6691.671694691291,7117.835068201441,2140700.0,,,,,,,,,,,15096.474609375,15903.772716828207,14894.650082511696,15863.407811455549,1509100.0,7503.82666015625,7785.738379985324,7296.538630870165,7785.738379985324,425500.0,,,,,,,,,,,19885.228515625,20091.65019030193,19747.61502516704,19988.44007245846,423916.0
2005-03-08,6918.3544921875,6963.691022280472,6718.873759778424,6845.8160440387455,1882600.0,,,,,,,,,,,15580.8505859375,15661.58038171956,14975.377117572054,15136.836709136172,1596100.0,7114.12548828125,7495.535479494464,7031.210272800116,7445.786350205784,645800.0,,,,,,,,,,,19782.01953125,20022.8445923402,19782.01953125,19954.03784316873,95619.0
2005-03-09,7217.5751953125,7217.5751953125,6800.479141312028,6800.479141312028,2617000.0,,,,,,,,,,,15621.21484375,15701.944636224162,15217.5658813792,15257.93077761628,962800.0,7163.87353515625,7197.039616337529,7022.917690135815,7047.792251021774,421300.0,,,,,,,,,,,19816.419921875,19919.6300300908,19609.99970544341,19850.823291280267,216402.0
2005-03-10,7117.83544921875,7299.181575313495,7072.498917695064,7217.57581857086,2226300.0,,,,,,,,,,,15379.0244140625,15903.768029240486,15379.0244140625,15701.943561864337,1066700.0,7337.99658203125,7478.952448578742,7072.667892059498,7089.250935182733,548300.0,,,,,,,,,,,19816.419921875,20194.858424322774,19747.613183064463,20057.244946701718,300243.0
2005-03-11,7317.3154296875,7480.526926260456,7135.969322384217,7163.171238479709,2430700.0,,,,,,,,,,,15742.3115234375,15742.3115234375,15338.662510016024,15379.027411358173,1159400.0,7420.9111328125,7503.826341000349,7304.829841349511,7337.995924624651,484700.0,,,,,,,,,,,19954.0390625,20057.24919256406,19678.81061000569,20057.24919256406,146480.0
2005-03-14,7163.171875,7407.9891416139235,7135.969956487342,7253.844936708861,1664200.0,,,,,,,,,,,15257.9296875,15823.038194444443,15257.9296875,15621.21372767857,850000.0,7246.7890625,7454.077079161899,7230.206021167048,7454.077079161899,372800.0,,,,,,,,,,,20160.45703125,20298.07196135133,20022.843540138667,20126.053658472167,174749.0
2005-03-15,6818.6142578125,7290.114179895279,6818.6142578125,7172.239199374585,1869700.0,,,,,,,,,,,15540.486328125,15944.135323660714,15379.026729910713,15419.391629464284,2637600.0,6964.8779296875,7354.579432896206,6948.294886997768,7296.538783482143,482900.0,,,,,,,,,,,20194.86328125,20332.47823095773,19988.44301517369,20332.47823095773,219935.0
2005-03-16,6791.412109375,7009.027450663385,6628.200603408712,6755.142885826936,1530500.0,,,,,,,,,,,15257.9296875,15580.848834325396,14612.091393849209,15540.483940972224,1306100.0,7006.33544921875,7114.125225360577,6848.796545626849,6964.877843010355,366800.0,,,,,,,,,,,20194.86328125,20298.07485327835,19954.039637494305,20160.45990357061,162649.0
2005-03-17,6455.921875,6655.402607092697,6301.777672928371,6573.796853054775,2056300.0,,,,,,,,,,,15015.7421875,15257.931577620968,14773.552797379032,14975.377289146503,1031300.0,6757.58984375,6948.294833205521,6757.58984375,6823.922013995399,370400.0,,,,,,,,,,,20298.0703125,20332.47368248318,20091.648653611035,20160.455393577395,199590.0
2005-03-18,6591.931640625,6637.268171853508,6365.248984482462,6365.248984482462,1149700.0,,,,,,,,,,,14733.1865234375,15177.200363869862,14692.82162885274,14813.916312607022,813400.0,6550.3017578125,6848.796521459652,6550.3017578125,6658.091533573971,348700.0,,,,,,,,,,,20160.45703125,21089.35241322148,20160.45703125,20401.28207968483,264693.0
2005-03-21,6718.8740234375,6873.018231802463,6537.527895949308,6537.527895949308,1682700.0,,,,,,,,,,,14491.0,14813.919220055712,14450.635097493036,14571.729805013929,678200.0,6641.5078125,6674.673893960675,6459.094364466293,6525.426527387641,299700.0,,,,,,,,,,,20229.265625,20710.915765874368,19954.03861763193,20504.494071358196,136522.0
2005-03-22,6791.412109375,6891.152474132176,6646.335215182744,6718.873662278872,981200.0,,,,,,,,,,,14531.365234375,14692.824848090277,14329.540717230902,14450.63542751736,666800.0,6682.96630859375,6790.756087764617,6633.217179745658,6658.091744169704,313100.0,,,,,,,,,,,19644.40625,20091.65156354716,19472.38793618027,19954.03806368344,134060.0
2005-03-23,6510.32568359375,6873.01792223407,6474.056459729718,6791.412168539998,1024200.0,,,,,,,,,,,14450.634765625,15056.108289324373,14329.540060885123,14369.904962465083,989000.0,6608.341796875,6716.131562696048,6566.884194636136,6566.884194636136,229600.0,,,,,,,,,,,19265.966796875,19747.61546315037,19025.141744242308,19610.00196964027,134167.0
2005-03-24,6446.8544921875,6655.402527799753,6356.181433225651,6528.460245253164,990700.0,,,,,,,,,,,14168.0810546875,14773.55460403312,14087.351248108083,14531.365184294871,1136000.0,6550.3017578125,6666.383054786393,6384.471333564082,6583.467842662183,373300.0,,,,,,,,,,,18715.51171875,19472.388882773997,18509.091458919906,19265.968622943896,160400.0
