quantile,threshold,tau3_emp,tau4_emp,tau4_theory,error,Ticker,Name,Sector
0.8200000000000001,0.024678855905814243,0.43664782539540903,0.25372695498862874,0.2556638736125998,5.739631635171481e-05,028260.KS,Samsung C&T,Constructions
0.81,0.023856471907578926,0.43212753439018725,0.2558554699064346,0.2514297677354191,0.00030983536046654014,028260.KS,Samsung C&T,Constructions
0.63,0.016000287259443784,0.41662203638180045,0.2414377631535845,0.2371388724834136,0.00032863006994639086,028260.KS,Samsung C&T,Constructions
0.64,0.0163574657021569,0.4166344125422885,0.24188842841403566,0.23715013480329636,0.0003992061151261386,028260.KS,Samsung C&T,Constructions
0.62,0.015444344285458642,0.415790155445491,0.2414111550785967,0.2363823902935384,0.000452576922652632,028260.KS,Samsung C&T,Constructions
0.45,0.017484267120176426,0.4441812183927207,0.2624765153299552,0.26278809151751636,1.4057793393329226e-06,028670.KS,Pan Ocean,Industrials
0.44,0.017135166589692004,0.44340388909436795,0.26285742253708066,0.2620490712203501,9.515575306202803e-06,028670.KS,Pan Ocean,Industrials
0.46,0.017805223357072242,0.4450484252792285,0.26196613667386276,0.2636136205571441,3.90576993143509e-05,028670.KS,Pan Ocean,Industrials
0.43,0.016666947970325866,0.4425838639623675,0.2631899831015461,0.26127043380575765,5.3978151340715456e-05,028670.KS,Pan Ocean,Industrials
0.47000000000000003,0.018182469115884,0.4458826828435166,0.2613732340962256,0.26440883893413686,0.00013180701791501488,028670.KS,Pan Ocean,Industrials
0.86,0.0280875163162824,0.4657609419568714,0.2833990411980146,0.2836617323158196,8.576088923589525e-07,029780.KS,Samsung Card,Financials
0.87,0.0289381894923546,0.46678913225815505,0.2825466526353805,0.28467342796280953,5.581479896257873e-05,029780.KS,Samsung Card,Financials
0.85,0.0270809569745775,0.4628182916055264,0.28447028034594596,0.2807748793668964,0.0001732234326312559,029780.KS,Samsung Card,Financials
0.88,0.0298918128725662,0.46761558371437634,0.28120611644850235,0.28548774698543306,0.00022492795351484042,029780.KS,Samsung Card,Financials
0.89,0.0309621736093436,0.4682031195821937,0.2790537824853895,0.2860672676757121,0.0006010788304861487,029780.KS,Samsung Card,Financials
0.79,0.02863183887177458,0.43033571898285705,0.24971643782341124,0.24975985727809868,3.022201762051617e-08,030000.KS,Cheil Worldwide,Communication_Services
0.78,0.02799565064026817,0.42965954458744876,0.24999513807083762,0.2491309362502023,1.2033030945244642e-05,030000.KS,Cheil Worldwide,Communication_Services
0.8400000000000001,0.03259485995640233,0.4297586256706744,0.24788005995278672,0.24922305035157272,2.9038180550344012e-05,030000.KS,Cheil Worldwide,Communication_Services
0.8,0.029299927177951334,0.43128089569387285,0.24908310655510937,0.2506401301626118,3.859127967733903e-05,030000.KS,Cheil Worldwide,Communication_Services
0.85,0.03324404673806877,0.42975343708353503,0.2476018571778104,0.24921822623974077,4.206505461468885e-05,030000.KS,Cheil Worldwide,Communication_Services
0.9400000000000001,0.034301928258894526,0.486471361926296,0.31186816862568856,0.3043382862408994,0.0006121575410653901,030200.KS,KT,Communication_Services
0.62,0.013136320138915875,0.4083891351761951,0.23585874805495893,0.2296982581645405,0.0007193083381975475,030200.KS,KT,Communication_Services
0.9500000000000001,0.03703469631583413,0.4968560135740465,0.30639018378249566,0.31494103182300714,0.0007371568152036314,030200.KS,KT,Communication_Services
0.61,0.012847701842675885,0.40790313786836974,0.23549941338679584,0.22926224003549428,0.0007401343602329483,030200.KS,KT,Communication_Services
0.64,0.013675353469056548,0.4092068928049674,0.2367194295281588,0.23043272758866348,0.000744316111287846,030200.KS,KT,Communication_Services
