,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,017670.KS,017670.KS,017670.KS,017670.KS,017670.KS,036570.KS,036570.KS,036570.KS,036570.KS,036570.KS,035420.KS,035420.KS,035420.KS,035420.KS,035420.KS,032640.KS,032640.KS,032640.KS,032640.KS,032640.KS,352820.KS,352820.KS,352820.KS,352820.KS,352820.KS,251270.KS,251270.KS,251270.KS,251270.KS,251270.KS,030000.KS,030000.KS,030000.KS,030000.KS,030000.KS,259960.KS,259960.KS,259960.KS,259960.KS,259960.KS,035720.KS,035720.KS,035720.KS,035720.KS,035720.KS,030200.KS,030200.KS,030200.KS,030200.KS,030200.KS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,35720.0390625,36380.16360403314,35499.99839657692,36380.16360403314,449188.0,374769.03125,377541.6751310111,369223.7434879778,374769.03125,82155.0,160291.578125,162246.35346798782,159314.1904535061,162246.35346798782,416685.0,9714.830078125,9825.225874467327,9678.031479344225,9788.427275686552,969919.0,,,,,,144787.9375,145769.55063559322,140861.48495762714,143806.32436440678,208728.0,13684.2275390625,13792.83251953125,13539.4208984375,13792.83251953125,128961.0,,,,,,24634.2734375,25031.60042842742,24435.609942036288,25031.60042842742,2096755.0,19695.462890625,19695.462890625,19348.711783395687,19452.737115564483,567132.0
2018-02-20,35940.08984375,36233.477460122594,35720.0465877061,35793.39349179925,463819.0,362292.09375,376617.4188855229,361829.98648756376,375231.0970982143,116107.0,157750.375,159900.62794299875,157163.94237918215,159900.62794299875,336005.0,9567.63671875,9862.025540865385,9530.838115985576,9714.831129807691,1007640.0,,,,,,141352.28125,145278.73350694447,141352.28125,143806.31391059028,176958.0,13575.6240234375,13684.229015625,13503.2206953125,13611.8256875,109699.0,,,,,,24435.609375,24733.604611280487,24137.614138719517,24634.272865853654,1444675.0,19452.736328125,19730.137202679365,19452.736328125,19695.46209336007,349949.0
2018-02-21,36086.78515625,36306.82587770206,35793.39498388269,36306.82587770206,567892.0,364602.75,368299.60931558936,361367.9980988593,361367.9980988593,102987.0,162832.796875,163419.22951680672,158141.3357405462,158336.8132878151,707840.0,9457.2412109375,9604.435626671935,9420.44260700389,9567.637022738329,2340764.0,,,,,,145769.53125,146751.14425505052,139879.85321969696,140861.46622474748,188547.0,13648.025390625,13684.227049486077,13394.61377859748,13611.823731763923,176258.0,,,,,,24733.60546875,24932.268966490963,24236.946724397592,24534.94197100904,1982465.0,19522.087890625,19695.463449156305,19418.062555506214,19487.41277891874,410060.0
2018-02-22,35206.6171875,35940.08874987189,34986.57648191774,35866.74184801114,941996.0,367837.4375,376155.3695037688,363678.4714981156,364140.5788316583,133776.0,161659.921875,163614.69723019953,160096.10159084038,162441.8320170798,361210.0,9383.642578125,9530.836971507351,9236.448184742649,9457.239774816177,2430401.0,,,,,,148714.390625,149696.00376443894,143315.5183580858,144787.93806724422,231471.0,13467.01953125,13648.027858282929,13430.817865843414,13648.027858282929,311548.0,,,,,,24534.939453125,24832.934669154856,24236.94423709514,24733.60293047824,1531605.0,19626.11328125,19626.11328125,19348.71238681537,19556.763057641343,582791.0
2018-02-23,35426.65234375,35426.65234375,35059.917891892575,35206.61167263555,603499.0,367375.34375,374306.954009434,365989.0216981133,372458.5246069182,82581.0,162050.859375,164592.06706121835,160291.56174607962,162441.81440364898,354320.0,9383.642578125,9457.239774816177,9273.246783088236,9383.642578125,1264479.0,,,,,,155094.875,155094.875,148714.38963607594,148714.38963607594,262177.0,13575.6240234375,13684.229015625,13467.01903125,13611.8256875,155684.0,,,,,,24534.939453125,24634.271191801618,24236.94423709514,24534.939453125,1918935.0,19556.759765625,19695.46018949468,19487.40955369016,19660.78508352726,427320.0
2018-02-26,35133.26953125,35426.657132393324,34986.57573067834,35353.3102321075,711189.0,358595.28125,368761.642316366,354898.4226804124,367375.3203527706,167315.0,158336.78125,163028.2414351852,157945.8262345679,163028.2414351852,635640.0,9530.8369140625,9567.635512186293,9346.843923443532,9383.642521567326,1279290.0,,,,,,156076.484375,157058.09748427672,152150.03193789307,156076.484375,244569.0,13322.2138671875,13648.028880243715,13249.810530952784,13611.82721212636,193505.0,,,,,,24435.609375,24733.604611280487,24336.27762957317,24733.604611280487,1518945.0,19591.4375,19660.787721238936,19418.061946902653,19626.112610619468,548076.0
2018-02-27,35353.3125,35720.04702495494,35133.271785027035,35279.96559500901,673398.0,362754.25,366451.1085987261,354898.425477707,357671.0694267516,165665.0,157163.921875,158923.2195079291,156577.4893306903,158336.7869636194,714890.0,9494.0390625,9641.233466569767,9494.0390625,9604.434865552326,823047.0,,,,,,153131.640625,155585.67332732372,152150.0275440705,154113.2537059295,202309.0,13430.8173828125,13575.624039230965,13249.80906228942,13322.212390498653,170340.0,,,,,,26024.916015625,26024.916015625,24634.27164837786,24634.27164837786,6360000.0,19522.087890625,19626.113225743786,19452.73766721248,19556.763002331263,374030.0
2018-02-28,35206.6171875,35353.3109912215,34986.57648191774,35279.96408936075,630431.0,346580.5,371996.4033333333,344732.07066666667,365989.008,260471.0,156968.453125,159900.61601027398,156772.97559931508,157945.84075342465,1951325.0,9236.44921875,9567.636640936254,9236.44921875,9457.240833540836,1873595.0,,,,,,144787.9375,152640.84258474578,144297.1309322034,152150.03601694916,899146.0,13467.01953125,13467.01953125,13213.607873403897,13394.616200436829,323488.0,,,,,,25428.9296875,26322.91549682617,25230.266174316406,25826.256713867188,4286985.0,19348.712890625,19487.41334145385,19314.037777917787,19487.41334145385,700989.0
2018-03-02,34399.80078125,34839.88221874257,34106.41315625495,34766.535312493805,783122.0,345656.28125,348891.03254512034,338262.5640040107,341959.4226270054,155630.0,153645.328125,156382.01335877864,150908.6428912214,155209.14825858778,1086525.0,9126.0517578125,9236.447545205394,9052.45456621724,9199.648949407763,1171235.0,,,,,,147241.953125,148714.37265625,141843.08151041667,142333.88802083334,178473.0,13141.205078125,13286.011745652548,12779.188409306127,13249.81007877066,474244.0,,,,,,25329.595703125,25528.259198835785,24733.605215992648,25130.93220741422,2371970.0,19210.009765625,19314.03508926557,19105.98444198443,19279.35998138538,528538.0
2018-03-05,34326.453125,34693.187648231,34179.759315707604,34253.1062203538,437060.0,351201.5625,353974.2064144737,345194.1673519737,345656.27467105264,115211.0,152277.015625,154427.26873395377,152277.015625,153645.35851251605,395610.0,9273.2470703125,9346.844269283234,9126.052672371032,9126.052672371032,1026756.0,,,,,,140370.671875,146260.35041520977,139879.8653299825,144787.93078015733,270337.0,13249.8095703125,13358.41456679047,13032.599577356556,13068.801242849217,197275.0,,,,,,24435.609375,25428.926829268294,24435.609375,25329.59508384146,2086135.0,19210.009765625,19383.38530502595,19140.65954986462,19210.009765625,408231.0
2018-03-06,34033.06640625,34619.844246556546,33813.025670046816,34473.15042242109,1135220.0,357671.0625,359057.3844476744,349815.23812984495,353512.09665697673,116147.0,155600.109375,156382.0194723618,152863.42403423367,153645.33413159547,390060.0,9310.0458984375,9494.038900382904,9236.448697659338,9383.643099215662,1816835.0,,,,,,141352.28125,143806.31391059028,139879.86165364584,141352.28125,252933.0,13358.4150390625,13430.818372607557,13249.81003874492,13286.011705517449,303987.0,,,,,,26322.912109375,26620.90734080189,25031.59943985849,25031.59943985849,5839410.0,19175.3359375,19348.71148847197,19105.985717111213,19279.361268083183,705543.0
2018-03-07,34033.06640625,34326.45659828564,33592.98493384363,33813.025670046816,700486.0,358133.21875,363216.3999193548,352125.82282258064,355360.57447580644,95611.0,155404.609375,157359.38433569184,154622.69939072328,157163.90683962265,360550.0,9052.455078125,9310.045263274898,9052.455078125,9273.246665396342,1504147.0,,,,,,139389.046875,145769.5314150528,138898.240371919,144297.11190580984,268632.0,13648.025390625,13901.43700265252,13358.412119736406,13358.412119736406,532723.0,,,,,,25726.919921875,26521.573819075773,25627.588184724904,26422.242081925677,2984510.0,19036.6328125,19244.683444330603,19001.957707194902,19140.658128415304,694099.0
2018-03-08,33666.32421875,34399.79571702282,33592.97732329913,34399.79571702282,1255576.0,359057.4375,362292.1891891892,353512.1488899614,360443.7596525097,100594.0,156186.53125,156186.53125,154622.7111623905,155991.0537390488,396090.0,8978.8583984375,9162.85139840548,8942.059798443903,9089.254198418288,1342254.0,,,,,,142333.890625,142824.69714439654,138898.24498922413,139389.0515086207,272121.0,14118.6494140625,14154.851079226764,13720.431097255609,13720.431097255609,722580.0,,,,,,26223.580078125,26223.580078125,25528.25787908381,25726.921364524147,2496280.0,19210.009765625,19210.009765625,18967.284010463674,19036.63422622405,939615.0
2018-03-09,34253.09765625,34546.485201480806,33813.013794639955,33813.013794639955,746139.0,362754.25,368299.5378980892,355822.6401273885,359519.49872611463,191204.0,156772.96875,159118.69895573566,155795.5811642768,156968.44626714464,429025.0,9126.0517578125,9273.246141003025,8942.058778824345,9052.45456621724,2107992.0,,,,,,148714.390625,152150.0366130363,143806.32492780528,145278.7446369637,459122.0,14046.24609375,14154.851089320233,13756.63277222938,14118.649424130155,345214.0,,,,,,26620.908203125,26918.90344420476,26024.917720965488,26422.24470907183,3768400.0,19210.009765625,19383.38530502595,19105.98444198443,19175.33465774481,601599.0
2018-03-12,34619.8359375,34839.87662089154,34033.058238025114,34399.79525410846,737496.0,374306.9375,375693.2594907407,366913.2202160494,368761.64953703707,172174.0,157554.890625,159314.18841113523,157163.93556141437,157945.8456885856,345055.0,9273.2470703125,9383.6428687686,9162.851271856398,9199.649871341766,1272395.0,,,,,,148714.390625,151659.23004331684,147241.97091584158,149696.00376443894,231306.0,14154.8515625,14299.658228101023,14010.044896898977,14082.448229699488,388971.0,,,,,,26819.5703125,27117.565538194445,26720.23857060185,27018.233796296296,1922055.0,19210.009765625,19383.38530502595,19175.33465774481,19314.03508926557,610631.0
2018-03-13,34473.14453125,34839.87902891679,34179.756933116565,34326.45073218328,996869.0,375231.15625,376617.47825584974,369685.868226601,373844.8342441502,87075.0,160291.578125,161464.44333079268,156968.46004192074,157554.89264481707,606115.0,9310.0458984375,9383.643099215662,9199.650097270256,9273.247298048418,1525447.0,,,,,,145769.53125,149205.17676767678,145278.72474747474,147732.757260101,202796.0,13756.6337890625,14118.650467722038,13684.230453330592,14118.650467722038,481462.0,,,,,,27912.220703125,28011.552449399467,26819.571494105872,26918.90324038034,6600455.0,19036.6328125,19175.3332337204,19036.6328125,19175.3332337204,660632.0
2018-03-14,34106.41015625,34399.79775543863,33886.36691309423,34253.103955844315,711846.0,364602.75,372458.57604562736,363216.427756654,370148.038973384,70631.0,158141.34375,159118.73153584672,156577.52329264523,158923.2539786774,376640.0,9052.455078125,9310.045263274898,9052.455078125,9273.246665396342,1930724.0,,,,,,144297.125,145769.54464285716,141843.09226190476,144297.125,129347.0,13648.025390625,13720.428708347148,13467.017096319629,13684.227049486077,405478.0,,,,,,27216.8984375,27812.888914233576,27018.234945255477,27713.557168111314,3518820.0,19244.685546875,19279.36065596847,19001.95978322072,19001.95978322072,566995.0
2018-03-15,34693.1875,34913.228212998445,33959.715912907384,34106.41226533747,706807.0,369685.90625,371996.4431640625,361367.973359375,365989.0471875,58220.0,160291.578125,161073.48826219514,157750.37017911585,158923.23538490853,341525.0,9162.853515625,9236.450732617972,9052.457690135545,9052.457690135545,1157715.0,,,,,,144787.9375,145769.55063559322,144297.1309322034,144787.9375,166750.0,13684.2275390625,13756.630859375,13394.6142578125,13648.02587890625,365792.0,,,,,,28110.884765625,28110.884765625,27216.899031029152,27316.23077931758,4754335.0,19244.685546875,19348.710874155408,19105.98511050113,19175.335328688063,432604.0
2018-03-16,35133.26953125,35573.35093296499,34766.53248605653,34766.53248605653,955930.0,378465.875,378465.875,371072.15827228327,371996.3728632478,112526.0,156577.515625,159705.15638654807,155795.60543461298,159509.6788389513,717990.0,9457.2412109375,9567.637022738329,9126.05377553502,9162.852379468628,2580405.0,,,,,,146751.15625,149695.99550585283,144787.93007943145,146751.15625,210624.0,13756.6337890625,13829.037124794408,13611.827117598685,13611.827117598685,282644.0,,,,,,28011.552734375,28408.87972351507,27614.22574523493,28110.884481660018,5123635.0,19314.03515625,19348.71026425045,19140.65961624776,19244.684940249103,413403.0
2018-03-19,35059.921875,35133.26877370432,34619.83793900981,35133.26877370432,857132.0,381238.5625,384011.2065909091,378003.8110606061,379852.2404545454,80464.0,153449.859375,156772.97734872613,152863.4267914013,156577.49982085987,600070.0,9604.4345703125,9641.233170198757,9420.441570881228,9530.83737053999,1826578.0,,,,,,143315.5,147732.75856164383,143315.5,146751.14554794523,135759.0,13358.4150390625,13829.036707105352,13322.213372289974,13792.835040332826,405932.0,,,,,,27316.228515625,27912.21895596591,27018.233295454545,27812.887215909093,3050475.0,19279.359375,19383.384695368703,19175.33405463129,19314.034481789568,382359.0
2018-03-20,34106.41015625,34693.185354627254,34033.060712688544,34693.185354627254,1004686.0,387708.09375,387708.09375,377541.73133939214,378465.9461039929,116195.0,155404.609375,155600.0868710692,151299.58195754717,151886.01444575473,441955.0,9346.84375,9530.836737204723,9310.045152559054,9530.836737204723,1753005.0,,,,,,145278.734375,148223.57358530405,141352.2820945946,141843.08862964527,185968.0,13430.8173828125,13467.019046917118,13213.607398184806,13286.010726394035,353627.0,,,,,,27614.2265625,27812.89006294964,26819.57256070144,26918.90431092626,2782235.0,19105.986328125,19279.361884641563,19071.31121682169,19210.011662034936,471525.0
2018-03-21,33739.67578125,34326.45356978727,33739.67578125,33959.71649803979,1117335.0,388170.1875,390018.61696428567,384473.3285714285,388632.2948660714,108423.0,155209.140625,155991.05065333753,154818.18561083125,155404.61813208438,424565.0,9383.642578125,9567.63556985294,9346.84397977941,9383.642578125,1452703.0,,,,,,146260.34375,149205.18288590605,145278.73070469798,145278.73070469798,171749.0,13503.220703125,13539.422367208444,13394.615710874665,13430.81737495811,185028.0,,,,,,27415.5625,27812.889492753624,27316.2307518116,27614.22599637681,2083785.0,19071.310546875,19175.33587713068,19001.960326704542,19071.310546875,657964.0
2018-03-22,33959.7265625,34106.42296093331,33739.685780497915,33813.032707831946,640637.0,390018.59375,395101.7744742299,387245.9497186019,392791.2377813981,117749.0,156968.453125,157359.40817636988,155991.06549657535,156186.54302226027,336730.0,9273.2470703125,9457.240067739334,9199.649871341766,9383.6428687686,1487710.0,,,,,,145278.734375,148714.38012035473,144787.92783994932,146751.153980152,93791.0,13467.01953125,13648.027858282929,13358.41453503024,13503.221196656585,449994.0,,,,,,27415.5625,27614.22599637681,26918.90375905797,27216.899003623188,2838095.0,18967.283203125,19140.65873514625,18967.283203125,19036.6334159335,439803.0
2018-03-23,33519.62890625,33813.01647473536,33372.935122007315,33739.66958261402,841435.0,378003.8125,383086.9933526895,376617.4904492665,378465.9198502445,85341.0,153058.90625,154818.2040229885,152472.47365900382,154036.29390166028,489340.0,9126.0517578125,9236.447545205394,9052.45456621724,9126.0517578125,1259756.0,,,,,,140370.671875,143315.5111451049,139879.8653299825,140861.4784200175,204733.0,12996.3984375,13286.011773154596,12960.196770543176,13249.810106197772,423774.0,,,,,,25925.58984375,27018.23922413793,25726.9263200431,26819.575700431036,6167935.0,18759.234375,18967.28503350277,18724.55926524954,18932.609923752312,719814.0
2018-03-26,33226.2421875,33446.28543010176,32859.50768943757,33372.93853048927,818546.0,385859.625,386783.8396706587,378003.8002994012,378003.8002994012,62056.0,154231.78125,154427.25879277565,151886.050736692,152081.5282794677,276195.0,9052.455078125,9126.052273882116,8942.059284489329,9052.455078125,1431532.0,,,,,,143315.5,144297.11301369863,138407.43493150687,139879.8544520548,210746.0,12996.3984375,13105.003438370471,12779.188435759052,12887.793436629529,236693.0,,,,,,26024.916015625,26322.91123717796,25130.93035096613,25726.92079407204,4813980.0,18689.880859375,18793.90617028061,18620.53065210459,18759.231066645407,438046.0
2018-03-27,33446.2890625,33813.02360039124,32932.858165687685,33299.595247343495,601528.0,386321.71875,394177.5431743421,385397.5041118421,390942.7919407895,88621.0,154231.78125,156382.0342205323,153645.348621673,156382.0342205323,283160.0,9126.0517578125,9236.447545205394,9052.45456621724,9089.25316201487,1203295.0,,,,,,142824.6875,145278.71993127148,142333.8810137457,144787.91344501718,187474.0,13068.8017578125,13141.205091650798,12996.398423974204,13105.003424731647,235976.0,,,,,,26124.25,26720.24049429658,26024.91825095057,26720.24049429658,2257525.0,18897.931640625,19071.30716026376,18724.55612098624,18759.23122491399,393592.0
2018-03-28,33226.2421875,33446.28543010176,32859.50768943757,33226.2421875,602375.0,384935.40625,389556.4795543217,379390.11828481394,385859.6209108644,84389.0,153254.375,155013.67267219388,151886.03236607142,153840.80755739796,262300.0,9015.6572265625,9089.254428411989,8978.858625637755,9089.254428411989,1158256.0,,,,,,142333.890625,144297.1167025862,140861.47106681034,140861.47106681034,134381.0,13068.8017578125,13141.205091650798,12960.196757055057,13068.8017578125,271074.0,,,,,,25627.591796875,25925.587050327034,25428.92829457364,25627.591796875,2313885.0,18828.583984375,19036.63463613605,18724.55865849448,18897.934201628683,494225.0
2018-03-29,33739.67578125,33886.36959244319,33226.24489830932,33299.59434767042,682756.0,378928.03125,385397.534222561,373382.7429878049,384473.3195121951,71771.0,153645.328125,154427.2381917939,152081.50799141222,153254.37309160305,337800.0,9052.455078125,9052.455078125,8942.059284489329,8978.857882367885,1405882.0,,,,,,144297.125,144787.93154761905,142333.89880952382,144297.125,231934.0,13177.40625,13177.40625,12887.792925824177,13032.599587912087,242047.0,,,,,,25726.919921875,26024.91513332529,25130.92949897442,25726.919921875,2187660.0,18967.283203125,18967.283203125,18724.557458295247,18828.582777508,394380.0
2018-03-30,34253.09765625,34473.138315173106,33813.013794639955,33959.70756725536,680874.0,388170.1875,390942.8316964285,379852.2549107143,381700.684375,59203.0,154818.234375,156186.57735558713,153645.36896306818,155209.1895123106,288805.0,9015.6572265625,9089.254428411989,8978.858625637755,9089.254428411989,1123032.0,,,,,,150186.78125,157548.87837009804,146751.13592728757,147241.94240196078,725123.0,13032.5986328125,13249.808610026044,12996.396969943577,13249.808610026044,260422.0,,,,,,26223.580078125,26521.57530628551,25826.25310724432,26124.24833540483,2239330.0,19105.986328125,19105.986328125,18967.285882911758,19036.636105518377,250048.0
2018-04-02,34473.14453125,34619.838330316714,34179.756933116565,34253.103832649926,530589.0,394639.625,399260.6978922716,389556.4448185012,392791.19584309135,67113.0,153449.859375,154818.2020700637,152863.4267914013,153058.90431926752,398100.0,9015.6572265625,9126.053029336734,8942.06002471301,9015.6572265625,1475552.0,,,,,,154604.046875,157548.88586309523,150186.78839285715,151659.20788690477,465021.0,13865.2373046875,13973.842296630222,12996.397369145723,12996.397369145723,669106.0,,,,,,25627.591796875,26521.577557231103,25528.26004572432,26322.914054929748,2272480.0,19001.958984375,19210.009630189325,18897.93366146784,19105.984307282164,340323.0
2018-04-03,34766.53515625,34986.57841777191,34106.41300297779,34253.106814816056,938933.0,386321.71875,394177.5431743421,384935.3967927632,389556.46998355264,74092.0,153449.859375,156186.5447651274,152472.4717356688,155991.06723726116,341015.0,9162.853515625,9199.652124121489,8942.061864646084,8942.061864646084,1735224.0,,,,,,156076.484375,157058.09748427672,151659.2253832547,152150.03193789307,306607.0,13829.0341796875,14010.04248046875,13611.82421875,13720.42919921875,308404.0,,,,,,25528.259765625,25925.58676586819,25130.932765381807,25230.264515442606,2418040.0,19071.310546875,19244.68609730113,18863.25988636364,18897.934996448865,526669.0
2018-04-04,34399.80078125,34766.535312493805,34179.76006250372,34546.49459374752,712592.0,390480.71875,396488.1144230769,386783.8598742604,388632.2893121302,99687.0,147390.0625,153645.34366710874,146021.71974469497,152863.43352122017,829645.0,9236.44921875,9420.442231075696,9089.254808889442,9199.65061628486,1841081.0,,,,,,143806.3125,152640.8299914676,143315.50597269626,151659.2169368601,612059.0,13322.2138671875,13720.432216478432,13286.012199070145,13720.432216478432,406511.0,,,,,,24534.939453125,25627.58857856781,24534.939453125,25627.58857856781,3650700.0,19210.009765625,19348.71019714576,19001.959118343864,19071.309334104244,685151.0
2018-04-05,34179.76171875,34619.84317756756,34033.0653553795,34399.80244815878,702879.0,382624.875,395101.77309782605,380314.3383152174,390480.69972826086,75506.0,152277.015625,152277.015625,148953.89718388958,149344.85229460846,472310.0,9162.853515625,9273.24934111446,9089.256298632028,9199.652124121489,1473911.0,,,,,,143806.3125,150186.79735494882,141843.086390785,149695.99082764506,495606.0,13792.8349609375,13901.439960629925,13394.616628731956,13394.616628731956,447868.0,,,,,,24733.60546875,25031.600715361445,24634.27371987952,24832.93721762048,1495840.0,19140.658203125,19314.03373032722,18967.282675922783,19210.00841400589,420159.0
2018-04-06,34106.41015625,34326.45085564147,33813.02001329707,34033.060712688544,610353.0,373382.6875,381700.6186571783,372920.5802134901,378003.760365099,64938.0,150517.671875,152863.4018262987,149735.76189123376,151690.53685064934,384070.0,9126.0517578125,9199.648949407763,9015.655970419608,9162.850353610133,1040190.0,,,,,,139879.859375,144297.11809210526,139389.0528508772,144297.11809210526,307450.0,13720.431640625,13792.83497382091,13503.22164103727,13720.431640625,145422.0,,,,,,24336.283203125,24932.273812181124,24236.95143494898,24832.942044005104,1884340.0,19140.658203125,19244.68351944633,19001.957781363228,19071.307992244117,392294.0
2018-04-09,34473.14453125,34693.185229850074,33959.7136907522,34033.06059028556,616341.0,372458.5,376617.4658808933,371534.2853598015,373844.82196029776,50451.0,151299.609375,151299.609375,149344.83406007753,150322.22171753878,290395.0,9310.0458984375,9346.84449882658,9052.455695713932,9089.254296103014,1276623.0,,,,,,139879.859375,142824.69851973685,139389.0528508772,139389.0528508772,226812.0,13648.025390625,13756.630367208223,13539.420414041777,13611.823731763923,180229.0,,,,,,24137.615234375,24336.2787342464,23839.6199845679,24137.615234375,2737060.0,19175.3359375,19279.361268083183,19001.96038652803,19140.660827305608,345714.0
2018-04-10,34106.41015625,34326.45085564147,33886.36691309423,34179.75705604716,782766.0,367837.4375,371996.4035018844,358595.2908291457,371996.4035018844,119415.0,151495.078125,153058.89828629032,150322.21300403227,150713.16804435482,395640.0,9383.642578125,9494.038373161764,9273.246783088236,9273.246783088236,1461149.0,,,,,,136444.21875,139879.8645458633,135462.60566546762,139389.0580035971,539097.0,13467.01953125,13611.826192876344,13286.01120421707,13575.624527469758,338192.0,,,,,,24336.283203125,24534.94673947704,24137.61966677296,24137.61966677296,1612755.0,19175.3359375,19314.03637827758,19071.310606916817,19105.985717111213,339679.0
2018-04-11,33886.3671875,34106.410432437646,33813.02028710889,33886.3671875,853154.0,360905.8125,371996.3880441741,360443.7051856594,364602.6710147247,110321.0,150713.1875,152667.9629539559,150322.2324092088,150908.66504539558,308250.0,9383.642578125,9530.836971507351,9310.045381433823,9383.642578125,1677631.0,,,,,,136444.21875,138407.44491906473,135953.4122077338,137425.83183453238,277581.0,13394.615234375,13503.220222761824,13322.211908783784,13394.615234375,289117.0,,,,,,24137.615234375,24832.937483924896,24038.2834844393,24634.273984053496,1896940.0,19210.009765625,19383.38530502595,19071.309334104244,19071.309334104244,588766.0
2018-04-12,33592.984375,33959.718929237744,33592.984375,33813.02510754265,1134080.0,364602.75,364602.75,359057.461026616,362292.2129277567,79709.0,147976.5,150713.18560105682,147585.54491413475,150322.23051519154,559025.0,9162.853515625,9457.242383596888,9126.054907128517,9420.443775100402,1887798.0,,,,,,134971.796875,137425.82954545453,134480.99034090908,135953.40994318182,269038.0,13467.01953125,13648.027858282929,13430.817865843414,13430.817865843414,317962.0,,,,,,23839.62109375,24336.279866536457,23839.62109375,24236.948111979167,1837170.0,19071.310546875,19244.68609730113,19071.310546875,19210.01098721591,538204.0
2018-04-13,32859.51171875,33372.94262275984,32566.12408432415,33226.24626178231,1947650.0,358133.21875,364602.7220564516,356284.789233871,364602.7220564516,95436.0,149344.828125,149735.78317244764,147194.57536403797,148171.96298265707,341355.0,8758.0673828125,9126.05340730042,8610.872973017333,9052.456202402836,4540918.0,,,,,,135953.40625,136935.01929151625,133990.1801669675,134971.79320848375,179732.0,13358.4150390625,13575.625039697665,13358.4150390625,13467.020039380082,259746.0,,,,,,23938.951171875,24236.946414678423,23740.28767667272,23938.951171875,1840845.0,18516.505859375,18897.93201003628,18481.830754769428,18863.256905430717,1141054.0
2018-04-16,33079.54296875,33079.54296875,32566.114755579136,32859.50230596249,763048.0,347966.84375,357671.09835657367,347042.6290255644,357671.09835657367,120610.0,146803.609375,149540.29450316244,146608.13186584553,149540.29450316244,392100.0,8758.0673828125,8794.865985261293,8610.872973017333,8647.671575466124,1794178.0,,,,,,131045.3515625,137425.83684456928,130554.54500234082,136935.0302844101,351512.0,13829.0341796875,13973.8408203125,13358.41259765625,13467.017578125,464131.0,,,,,,23243.62890625,23938.951138488246,23144.29715878739,23938.951138488246,4075310.0,18620.533203125,18793.90874505354,18412.482552810758,18447.157661196463,374974.0
2018-04-17,32786.16796875,33152.90254711337,32566.12722173197,32859.51488442267,775415.0,353974.21875,353974.21875,347504.71605744126,349815.2527333551,76023.0,146217.203125,148171.9785678476,145630.77049214573,147390.06839070856,442125.0,8794.865234375,8868.462432989016,8758.066635067991,8794.865234375,1269286.0,,,,,,131536.15625,133990.1890158582,131045.34969682836,132026.96280317163,210004.0,13792.8349609375,14118.649960014764,13756.63329437336,13973.843293758204,313786.0,,,,,,23442.2890625,23839.61599576271,23342.957329184323,23342.957329184323,1997510.0,18828.583984375,18828.583984375,18620.53333261395,18655.208441240797,387887.0
2018-04-18,32566.123046875,32932.857578224364,32419.429234335257,32639.469953144875,989500.0,355360.5625,358133.2066807542,354436.3477730819,354436.3477730819,54757.0,146999.09375,148171.95885970746,146608.13871343085,146803.61623171542,416345.0,8905.26171875,8978.85892303719,8758.06731017562,8758.06731017562,1555741.0,,,,,,132026.953125,133499.37267657992,132026.953125,132517.7596421933,172263.0,13648.025390625,13937.638661513594,13575.622072902852,13865.235343791446,270974.0,,,,,,23740.287109375,24137.61409028504,23541.623618919977,23839.61885460251,2479165.0,18828.583984375,18863.25909300184,18620.53333261395,18724.55865849448,585931.0
2018-04-19,32566.123046875,33006.20448449424,32492.77614060513,32566.123046875004,923000.0,349353.15625,355822.6591435185,344732.0827546296,351201.58564814815,135132.0,144262.40625,146217.18140243902,143480.4961890244,145044.3163109756,622595.0,8831.6640625,8978.858463541666,8794.865462239582,8905.261263020833,981919.0,,,,,,127118.8984375,130554.5443412162,126137.2853221525,130063.73778354248,359780.0,13575.6240234375,13829.035671875,13539.422359375,13611.8256875,208954.0,,,,,,23144.294921875,23640.95361118562,23044.963184012875,23640.95361118562,3244545.0,18620.533203125,18828.58385343925,18620.533203125,18724.558528282123,585842.0
2018-04-20,33006.19921875,33152.8930078865,32566.117851340485,32859.5054296135,741202.0,341035.21875,351663.6876270325,341035.21875,349353.1509146341,140700.0,142307.65625,145630.77459649724,141916.7011504121,144262.43174793955,479485.0,8868.4619140625,8905.260511216286,8721.267525447354,8794.864719754927,1007555.0,,,,,,126137.28125,128591.31395914395,126137.28125,127609.7008754864,186533.0,13792.8349609375,13792.8349609375,13503.221628424377,13539.423294988515,211018.0,,,,,,22846.3046875,23342.963485054348,22548.30940896739,23144.29996603261,3252315.0,18689.880859375,18793.90617028061,18585.855548469382,18620.53065210459,476656.0
